Rep,Center position,cp,mp,run,Total solutions,b1,b2,b3,k,Mean,Risk,Skewness,Semikurtosis
R1,,0.6,0.2,1,,-0.26820848745732,0.014369185191266261,0.1565028254745865,0.35388379653403806,0.02992959767960149,0.044865306821023215,-0.00031369695141070383,0.00015025752431178615
R2,,0.6,0.3,1,,-0.18557105784180938,0.01564265353351253,0.09752952461350752,0.4590333155430581,0.012052287955930286,0.029891858812463604,-0.00016973883548746524,4.14165349805316e-05
R3,,0.6,0.4,1,,-0.2658493925936266,0.030386490574809723,0.19118903981685242,0.4300013115441382,0.04207205012058761,0.050474422492049885,-0.0004430009942471182,0.0002435784477231882
R4,,0.6,0.4,1,,-0.2700816946982033,0.023458515280076524,0.21149589490176274,0.42457162771411666,0.04571381421980424,0.05515646543921436,-0.00033841600087753147,0.00028502235816559013
R5,,0.6,0.4,1,,-0.2644155067526003,0.029172379294824732,0.19414216807466353,0.4218477927598955,0.04363257231937893,0.050918379409708996,-0.0004071546041237475,0.0002402866096675308
R6,,0.6,0.4,1,,-0.3148052851870033,0.016282197724091937,0.1757107163567612,0.3103814427347132,0.037903805817480776,0.050257128248371086,-0.000427682233144921,0.00022986061827277534
R7,,0.6,0.4,1,,-0.2646728903201925,0.020726576966013162,0.2028242366021893,0.41922515548142397,0.04272837962135597,0.053438460244490955,-0.00030754835003692657,0.0002505672641351241
R8,,0.7,0.2,1,,-0.27335748213531413,0.005198786083469284,0.1751028319044779,0.38128203559464546,0.028255462129893685,0.050281050601600014,-0.0002686565089984336,0.00019617016724578473
R9,,0.7,0.2,1,,-0.38590558176368156,0.030559690618680732,0.2558053414245017,0.3400326484560094,0.06176559494648057,0.0688212989691307,-0.0008877160723300634,0.0007423806381423498
R10,,0.7,0.2,1,,-0.3050009091935215,0.006313648673296628,0.1811476547828556,0.3507141618612851,0.03061619310712909,0.052873479270893434,-0.00037233757380680446,0.00025184195463527875
R11,,0.7,0.3,1,,-0.2897869301719671,0.03363960196128808,0.22157977905136333,0.43228523817597636,0.05044060651388399,0.05737316222820632,-0.0005415960325405136,0.0003770943039301019
R12,,0.7,0.3,1,,-0.2803113895543539,0.02407679855460141,0.22496060111983332,0.4071833382204874,0.05141581043966325,0.05809800038419561,-0.0003295505318602467,0.00033091052826248764
R13,,0.7,0.3,1,,-0.2872933728934488,0.026958656704016475,0.15429810525181667,0.37288595641327293,0.03065862897377396,0.0445366547018994,-0.0005055842781615178,0.0001933806716061041
R14,,0.7,0.4,1,,-0.18378160722125753,0.013332941907744048,0.1107487031534654,0.36866403520166596,0.022373406013758312,0.03114656509145839,-0.00011409160139259356,3.648844759871167e-05
R15,,0.7,0.4,1,,-0.18285835063243944,0.014738693342493834,0.10572974986160255,0.3698429919690092,0.021276367614726312,0.02998749088969915,-0.00011973195975396816,3.415640215948282e-05
R16,,0.7,0.4,1,,-0.2967769407672413,0.01614660274753336,0.1720565509617529,0.3351814868615306,0.03525403126082659,0.04903343114434237,-0.0003962578758957713,0.00020983262336683102
R17,,0.7,0.4,1,,-0.20846427126713063,0.02213625282163412,0.12844631266881618,0.422075513519523,0.02529333735729379,0.03580989418319227,-0.00022484796910892809,7.350144214045999e-05
R18,,0.7,0.4,1,,-0.30289373736266034,0.015318967864994447,0.17264217961936093,0.3152638829110291,0.036988474438273175,0.049215060815664666,-0.00038188149102127327,0.00020662710485233845
R19,,0.7,0.4,1,,-0.27349029449122864,0.0203565935455696,0.1630669042557399,0.37196571205005274,0.03253231465668569,0.04601995801060333,-0.0003865632465119772,0.00017840876942842057
R20,,0.8,0.2,1,,-0.278231440201493,0.03475629572200393,0.180434586035591,0.41753974808987127,0.04004484933084441,0.04876010685860167,-0.0005528607214215848,0.00024900200652276633
R21,,0.8,0.2,1,,-0.2728722428958852,0.03283794422343103,0.15815040727729357,0.4056165326667115,0.033304414602498805,0.0443425632265144,-0.0005158000294860442,0.00019358750912634913
R22,,0.8,0.2,1,,-0.2744404849147656,0.032878763398272226,0.1607342210964638,0.4082573887450438,0.033727366746610046,0.04497119205985092,-0.000526568026036234,0.0002019937347375426
