Rep,Center position,cp,mp,run,Total solutions,b1,b2,b3,k,Mean,Risk,Skewness,Semikurtosis
R1,,0.6,0.2,1,,-0.2694676569630743,0.02555177540155406,0.21676514711515069,0.39344135964518656,0.05251398827193965,0.48607769588210725,-0.000296205048822504,0.0002762294482075115
R2,,0.6,0.2,1,,-0.270813320850714,0.02339458216835466,0.2187019322693283,0.3862507625727594,0.0528514904745239,0.4893750510302436,-0.00026705433881847704,0.00027796332835210874
R3,,0.6,0.2,1,,-0.26860400262139816,0.028030372718928692,0.20691332136476173,0.3946701953864603,0.050189805815151894,0.4753692186772356,-0.00034886111572949305,0.000256810489377326
R4,,0.6,0.4,1,,-0.27716106513476113,0.023235217709145484,0.1689147927049115,0.340366882914848,0.039437732527522196,0.4460331884815024,-0.0003650191401854152,0.00017560731420600495
R5,,0.7,0.4,1,,-0.22567620227783114,0.02083417751075996,0.15455299503695652,0.3948923012698906,0.033872376349283514,0.3801180767363765,-0.00022829616868753913,0.00010724472886366933
R6,,0.7,0.4,1,,-0.18519520618965452,0.007192458642657439,0.1047281245139718,0.34893652381081836,0.01846229319156268,0.289888969559571,-9.645087617762875e-05,3.20777391338916e-05
R7,,0.8,0.2,1,,-0.19517737679311165,0.03152959916818503,0.11826143749404056,0.498260507255971,0.02277701762843596,0.3131549796299954,-0.00026650396678537535,6.904705767041341e-05
R8,,0.8,0.2,1,,-0.2764892242727413,0.029049762956836412,0.19625479837057874,0.4166880437037954,0.04312858317667836,0.472548179086457,-0.00046337390842066616,0.0002698966143357077
R9,,0.8,0.2,1,,-0.24973976364132622,0.037571017437336825,0.1674508551396412,0.47402500222502186,0.03542971863702721,0.41686609631292904,-0.0004996569276660839,0.00019581165144063413
R10,,0.8,0.2,1,,-0.21207590463057113,0.028268293692498475,0.13980051407624622,0.47170136514164557,0.027643688010712736,0.3516052357423152,-0.0002884458725601777,9.784355138732492e-05
R11,,0.8,0.4,1,,-0.22154040591862229,0.022057786453520887,0.1488775916756483,0.4317769412052104,0.029614732725595085,0.37023325778109656,-0.0002557258585903019,0.00010664762238584436
R12,,0.8,0.4,1,,-0.26065082924137384,0.025215533985771647,0.16900627619586955,0.40353429106712335,0.03534491314175806,0.42951961129480165,-0.0003881845460052413,0.000181669855455355
R13,,0.8,0.4,1,,-0.23712493788878244,0.02601104171964111,0.15752972563934625,0.4016662818414332,0.035223588852385815,0.39453260187064065,-0.0003021260621330229,0.00012886520314085297
R14,,0.8,0.4,1,,-0.18976322654249708,0.005730355954044334,0.12365252565557068,0.3176045180045537,0.026917489079651864,0.3133955626202274,-6.924234415344246e-05,3.8951118505621454e-05
