Rep,ADANIENT.NS,ADANIPORTS.NS,AXISBANK.NS,BAJFINANCE.NS,BHARTIARTL.NS,HDFCBANK.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,RELIANCE.NS,SBIN.NS,TATASTEEL.NS,TCS.NS
G1,0.2887203840867528,0.0,0.0,0.0,0.0,0.1672473372641814,0.0,0.0,0.0,0.26717311756341133,0.0,0.0,0.0,0.10942432604044611,0.0,0.0,0.1674348350452083,0.0
G2,0.2903333259136463,0.0,0.0,0.0,0.0,0.11473237614808765,0.0,0.0,0.0,0.2718672358858539,0.0,0.0,0.0,0.13667591670469637,0.0,0.0,0.18639114534771578,0.0
G3,0.26667366878184395,0.0,0.0,0.0,0.0,0.14648830382666106,0.0,0.0,0.0,0.2706344012904516,0.0,0.0,0.0,0.14168059553506437,0.0,0.0,0.174523030565979,0.0
G4,0.14092641031450245,0.0,0.0,0.2795391692941485,0.24487586030374023,0.0,0.0,0.0,0.2011555575174107,0.0,0.0,0.0,0.0,0.0,0.13350300257019812,0.0,0.0,0.0
G5,0.19557557841983955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18184427512774767,0.1955462160245697,0.2391035176934098,0.18793041273443337,0.0,0.0,0.0,0.0,0.0,0.0
G6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18508159315219927,0.19557894052149508,0.2379708996971659,0.18576027291136774,0.0,0.0,0.19560829371777202,0.0,0.0,0.0
G7,0.16870870087983475,0.0,0.0,0.0,0.24737627630453884,0.0,0.0,0.0,0.0,0.15617916628495349,0.0,0.0,0.0,0.16680741262531967,0.0,0.0,0.0,0.26092844390535314
G8,0.2524337599571283,0.0,0.0,0.16894865337684367,0.2519301689222294,0.12103870172499231,0.0,0.0,0.0,0.2056487160188063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G9,0.28743968354286,0.0,0.0,0.0,0.29762450688042735,0.14828057365653208,0.0,0.0,0.0,0.1441512706738695,0.0,0.0,0.0,0.12250396524631121,0.0,0.0,0.0,0.0
G10,0.1973309099366909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17662993270046753,0.0,0.0,0.0,0.21113441366202013,0.2005959311119267,0.0,0.0,0.21430881258889478
G11,0.1746116615233042,0.0,0.0,0.0,0.0,0.13764692251975935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23532318083997095,0.0,0.2168171797569351,0.2356010553600304
G12,0.18324146294354587,0.0,0.1457481477067665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22850688944263914,0.0,0.25535163744629763,0.18715186246075072
G13,0.2579877959170434,0.0,0.0,0.0,0.15098824893669305,0.0,0.1962927359207022,0.0,0.17434750665007243,0.2203837125754889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G14,0.0,0.18256577838977067,0.0,0.08,0.0,0.0,0.0,0.0,0.21984859997425749,0.26817333733398513,0.0,0.0,0.0,0.0,0.24941228430198664,0.0,0.0,0.0
