Rep,Center position,cp,mp,run,Total solutions,b1,b2,b3,k,Mean,Risk,Skewness,Semikurtosis
R1,1,0.6,0.3,2,10,-0.1315834358707159,0.006598024362599946,0.1228301462962473,0.397287027385368,0.02854570553178467,0.254313103687105,1.0851204769384669e-07,2.0009527650257296e-05
R2,2,0.7,0.3,1,10,-0.13126675569773563,0.008947390638130888,0.13624179308578407,0.4372898985694266,0.03190037064728396,0.26730846039212314,1.2476894471241276e-05,2.5680263421416273e-05
R3,3,0.7,0.3,1,10,-0.13134899895707242,0.009000681966014326,0.1343029946780871,0.4346348243095496,0.03141107264961987,0.26546207823042806,8.765021614696127e-06,2.4966985059237346e-05
R4,4,0.7,0.3,2,10,-0.13259337973245,0.007417853646098904,0.1315779705249624,0.42273360396212417,0.030251595471211923,0.264012360434031,8.309791908850914e-06,2.4031517123978923e-05
R5,5,0.7,0.3,2,10,-0.13758928324095782,0.004586281923529588,0.12280784260169392,0.3669045012470485,0.028749164477397206,0.2603374213931968,1.3558019827286758e-06,2.077205009092531e-05
R6,6,0.7,0.4,1,10,-0.1309288342045718,0.009211470042421673,0.13339317184915053,0.429007765525943,0.031625771968213895,0.26414801455277054,7.557854062112926e-06,2.4311371117433003e-05
R7,7,0.7,0.4,1,10,-0.1307178133371064,0.007972405118245058,0.12692177469693533,0.4089829839473607,0.030054797489008467,0.257515687797649,2.5513566000420602e-06,2.1401732311509722e-05
R8,8,0.7,0.4,1,10,-0.129539849828712,0.009878471800493137,0.13471368888669638,0.44736854558627237,0.03145688923306382,0.26402908337607733,8.070448404369293e-06,2.4856994999345304e-05
R9,9,0.8,0.4,3,10,-0.13668547511293003,0.005783014123259161,0.13086227817352275,0.37917209205811847,0.03154455227480978,0.2674684888601026,1.0922891410202761e-05,2.358917911710708e-05
R10,10,0.8,0.4,3,10,-0.1370012158616015,0.005216401721666485,0.13055226349187607,0.397881344396382,0.02980723168192156,0.2674440720001336,9.803920539113395e-06,2.4348183812005003e-05
