Rep,ADANIENT.NS,ADANIPORTS.NS,AXISBANK.NS,BAJFINANCE.NS,BHARTIARTL.NS,HDFCBANK.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,RELIANCE.NS,SBIN.NS,TATASTEEL.NS,TCS.NS
G1,0.29069301487116334,0.0,0.0,0.21822988236811203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17594600806501964,0.0,0.12670749632506395,0.0,0.188423598370641,0.0
G2,0.0,0.0,0.0,0.0,0.16197083716285168,0.0,0.0,0.0,0.2790110019773357,0.2008981306544549,0.0,0.0,0.0,0.0,0.12719512311090897,0.0,0.0,0.2309249070944488
G3,0.08867567875090303,0.0,0.0,0.0,0.24047776643628282,0.0,0.0,0.0,0.2306354064762286,0.0,0.0,0.0,0.0,0.0,0.19225659656879107,0.0,0.0,0.24795455176779457
G4,0.259922242165707,0.0,0.0,0.10538045140333538,0.0,0.0,0.0,0.0,0.0,0.2955992196995057,0.0,0.0,0.0,0.0,0.0,0.1943543378357523,0.1447437488956997,0.0
G5,0.0,0.0,0.0,0.0,0.20507006030142705,0.0,0.0,0.0,0.15919151119957897,0.2467550273563705,0.09068038754474744,0.0,0.0,0.0,0.0,0.0,0.0,0.298303013597876
G6,0.0,0.0,0.0,0.0,0.20304674234065487,0.0,0.0,0.0,0.1579103923885331,0.2549346632969782,0.0905076058262833,0.0,0.0,0.0,0.0,0.0,0.0,0.2936005961475506
G7,0.0,0.0,0.0,0.0,0.2056870673762533,0.0,0.0,0.0,0.15958218601462712,0.24466079977367672,0.0907330770106445,0.0,0.0,0.0,0.0,0.0,0.0,0.2993368698247984
G8,0.25964647367055316,0.0,0.0,0.10514640383878525,0.0,0.0,0.0,0.0,0.0,0.2977606009874615,0.0,0.0,0.0,0.0,0.0,0.19329981150598483,0.1441467099972153,0.0
G9,0.25352912407917955,0.0,0.0,0.0,0.0,0.23343335048108016,0.0,0.0,0.0,0.23773729434746388,0.0,0.0,0.09793630205312856,0.0,0.0,0.0,0.17736392903914783,0.0
G10,0.2496668939225718,0.0,0.0,0.0,0.0,0.22790094516050122,0.0,0.0,0.0,0.232562593104196,0.0,0.0,0.1226980167343499,0.0,0.0,0.0,0.16717155107838116,0.0
G11,0.2598681777584723,0.0,0.0,0.10537282489177154,0.0,0.0,0.0,0.0,0.0,0.2957147273770298,0.0,0.0,0.0,0.0,0.0,0.19431997577236654,0.14472429420035984,0.0
G12,0.0,0.0,0.0,0.0,0.2161841269326142,0.0,0.0,0.0,0.23844183154757112,0.0,0.0,0.0,0.09688247860706967,0.0,0.17835240905130767,0.0,0.0,0.2701391538614372
G13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2507206385941755,0.1953706098005953,0.10399888947653456,0.0,0.0,0.0,0.2229539296462655,0.0,0.0,0.22695593248242898
G14,0.2918400652603444,0.0,0.0,0.1867004218553858,0.0,0.2245348003576098,0.0,0.0,0.12630434210810065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17062037041855935,0.0
G15,0.296520436431803,0.0,0.0,0.18541384502522074,0.0,0.2227920225685523,0.0,0.0,0.12574601166613614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1695276843082878,0.0
G16,0.264685134444382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26187188558086105,0.09483900399164347,0.0,0.0,0.0,0.0,0.1736161706559404,0.0,0.0,0.20498780532717314
