Rep,ADANIENT.NS,ADANIPORTS.NS,AXISBANK.NS,BAJFINANCE.NS,BHARTIARTL.NS,HDFCBANK.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,RELIANCE.NS,SBIN.NS,TATASTEEL.NS,TCS.NS
G1,0.26785578985380065,0.1826940246798628,0.0,0.0,0.0,0.0,0.0,0.0,0.1887006318473029,0.0,0.0,0.0,0.0,0.2501261258361349,0.0,0.0,0.11062342778289862,0.0
G2,0.26680473240772984,0.17885833177379812,0.0,0.0,0.0,0.0,0.0,0.0,0.20141043842016226,0.0,0.0,0.0,0.0,0.24849534049202754,0.0,0.0,0.10443115690628216,0.0
G3,0.0,0.0,0.0,0.0,0.2809948746792774,0.0,0.0,0.0,0.25884788388541097,0.1472327902087513,0.0,0.1320291170980485,0.0,0.0,0.0,0.0,0.0,0.18089533412851183
G4,0.0,0.0,0.0,0.0,0.27978607403659944,0.0,0.0,0.0,0.2470645975035397,0.0,0.08290161241325428,0.0,0.0,0.0,0.13340956462718664,0.0,0.0,0.2568381514194199
G5,0.0,0.0,0.0,0.0,0.2381083752547949,0.0,0.0,0.0,0.2780763840548733,0.0,0.13835229724603665,0.0,0.0,0.0,0.1580559201810361,0.0,0.0,0.187407023263259
G6,0.0,0.0,0.0,0.0,0.14031325373749345,0.0,0.0,0.0,0.23754282203559535,0.2493217992353322,0.0,0.0,0.0,0.0,0.1697373150883128,0.0,0.0,0.20308480990326622
G7,0.0,0.11226637380847702,0.0,0.0,0.0,0.0,0.0,0.0,0.2272049679872407,0.18712916061432233,0.0,0.0,0.0,0.0,0.19185508926020778,0.0,0.0,0.2815444083297521
G8,0.0,0.10436295117612746,0.0,0.0,0.0,0.0,0.0,0.0,0.23174832426195774,0.1904356111420276,0.0,0.0,0.0,0.0,0.19530740156051984,0.0,0.0,0.2781457118593674
G9,0.21512365309125453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1935513088823969,0.2210764229679162,0.0,0.18275507060235116,0.0,0.0,0.0,0.0,0.18749354445608124,0.0
G10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20595996261342042,0.23124128358826856,0.13485686887855025,0.0,0.0,0.0,0.1776227851168784,0.0,0.0,0.25031909980288247
G11,0.19655244300923314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2984430773410019,0.13207940641061724,0.0,0.0,0.0,0.0,0.24266182710100978,0.0,0.13026324613813794,0.0
G12,0.17982680232279158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2688653354404999,0.1439942370831093,0.0,0.0,0.0,0.0,0.28374015681418635,0.0,0.1235734683394128,0.0
G13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1027224714566489,0.2131453355813171,0.2502238665889016,0.0,0.0,0.0,0.1657974427113632,0.0,0.0,0.26811088366176916
G14,0.1996968608285083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25381406092907166,0.0,0.0,0.0,0.1226645650932793,0.0,0.2744906820188621,0.0,0.1493338311302786,0.0
G15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13151249675820656,0.26817672632539336,0.24895719940684508,0.0,0.0,0.0,0.14737433550352796,0.0,0.0,0.203979242006027
G16,0.21246437064919194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2723540018642335,0.0,0.0,0.0,0.1272153966694229,0.0,0.23123688100965628,0.0,0.15672934980749537,0.0
G17,0.19493804086549296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2969559077816951,0.0,0.0,0.0,0.14416687102625683,0.0,0.1962910964913016,0.0,0.16764808383525354,0.0
G18,0.0,0.08842933777878462,0.0,0.0,0.2741186622006817,0.0,0.0,0.0,0.2711706825050997,0.15694184754287963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20933946997255432
G19,0.21248374569024564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251856477886613,0.0,0.0,0.0,0.1389320017470315,0.0,0.2348954169570016,0.0,0.16183235771910823,0.0
G20,0.0,0.0,0.0,0.0,0.23465165745186023,0.0,0.0,0.0,0.1837682151795102,0.25931769057158754,0.18719068662409336,0.0,0.0,0.0,0.0,0.1350717501729486,0.0,0.0
G21,0.17291050006402453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2668860828570581,0.0,0.0,0.0,0.2064305918671857,0.0,0.22853142066826299,0.12524140454346863,0.0,0.0
G22,0.15062021060374048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24278539571961977,0.0,0.0,0.0,0.22238339464032242,0.0,0.2810350727170718,0.0,0.0,0.10317592631924555
G23,0.16218385841341426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2878177308399358,0.0,0.0,0.0,0.19683316488817781,0.0,0.24740844661420336,0.10575679924426878,0.0,0.0
G24,0.19818675573572625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2431670890923004,0.0,0.0,0.0,0.23277028206515393,0.0,0.22311259473650036,0.10276327837031898,0.0,0.0
G25,0.1622886018650288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2726061041553685,0.0,0.0,0.0,0.1937275574972737,0.0,0.2506819336668226,0.12069580281550635,0.0,0.0
G26,0.0,0.0,0.0,0.0,0.2395878196788304,0.0,0.0,0.0,0.1925479167516132,0.2623906756126161,0.1957118678786353,0.0,0.0,0.0,0.0,0.10976172007830488,0.0,0.0
G27,0.0,0.0,0.0,0.0,0.24533782766506645,0.0,0.0,0.0,0.1764901517782624,0.25575402702302985,0.1884407097684465,0.0,0.0,0.0,0.0,0.1339772837651947,0.0,0.0
G28,0.12128512059647845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777885924582127,0.0,0.0,0.0,0.2008197769754952,0.0,0.2429639838549586,0.0,0.0,0.15714252611485507
G29,0.22905496507331513,0.0,0.0,0.0,0.12378316227808117,0.0,0.0,0.0,0.17662511180464402,0.0,0.0,0.0,0.0,0.0,0.22325377355066522,0.0,0.0,0.24728298729329445
G30,0.18162326131987716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23323997966638493,0.0,0.0,0.0,0.22102714316986585,0.0,0.23718567057544554,0.1269239452684264,0.0,0.0
G31,0.1951392034250008,0.0,0.0,0.0,0.19035760776622976,0.0,0.0,0.0,0.20367224125153513,0.0,0.0,0.0,0.0,0.0,0.2625006529345231,0.0,0.0,0.1483302946227112
G32,0.17808432717999695,0.0,0.0,0.0,0.1618366888215924,0.0,0.0,0.0,0.2454039438207917,0.0,0.0,0.0,0.0,0.0,0.27053950995424725,0.0,0.0,0.1441355302233716
G33,0.22874464166924402,0.0,0.0,0.0,0.1226051506970593,0.0,0.0,0.0,0.17715548047690718,0.0,0.0,0.0,0.0,0.0,0.22369569317678073,0.0,0.0,0.24779903398000874
