Date,ADANIENT.NS,ADANIPORTS.NS,AXISBANK.NS,BAJFINANCE.NS,BHARTIARTL.NS,HDFCBANK.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,RELIANCE.NS,SBIN.NS,TATASTEEL.NS,TCS.NS
2018-02-28 00:00:00+05:30,-0.04526284195466501,-0.047802291129841135,-0.10924863624254133,-0.022409716090496024,-0.025690643284612902,-0.060577260115942444,-0.11248049229670198,-0.041269803004552186,0.019430455475942354,-0.023397204574013286,-0.01659225348123894,-0.06943166541034951,-0.04547541817527667,-0.0692713567366825,-0.007021753032130595,-0.14445326642238476,-0.04744335979839165,-0.02483674277186554
2018-03-31 00:00:00+05:30,-0.23163822073291962,-0.13285175803189286,-0.03451543518757827,0.07761018249965246,-0.06965335380794002,0.0010082314139612247,-0.11141283869933205,0.06901676072239482,-0.03479425185200535,-0.03603101435983003,-0.03920043950411756,-0.005500181317776298,0.014484882368323682,0.0011468627090556183,-0.0752711378998131,-0.06753749829309896,-0.14971714865711894,-0.061250954150526615
2018-04-30 00:00:00+05:30,0.054780975746892224,0.1502401712136645,0.013320233881236598,0.0792906348260598,0.027213396394837552,0.03085739496823403,0.021016906436471805,0.056351832857795436,0.0598158815424501,0.10156566114395726,0.15585022812868599,0.068655084009688,0.18189212710414893,-0.005208378458410601,0.09131089980046592,-0.014005600943372332,0.041852710957222206,0.2397030846479622
2018-05-31 00:00:00+05:30,-0.13633132336587384,-0.03719626753482441,0.0552871603406655,0.1059915206520674,-0.08777940929501826,0.107398437487912,0.0056298526177025465,0.030268554730660258,0.026928039196887354,-0.01566541731555582,0.10197372524690329,-0.02177165821453997,0.05685321448662384,-0.03150885415504667,-0.04354827049654375,0.09395298324016932,-0.03243974732738608,-0.0059524490864993895
2018-06-30 00:00:00+05:30,-0.06487591366179835,-0.04845070183756517,-0.06429755696768436,0.08836902402345781,0.022350299016577813,-0.014489674830969523,-0.0363890651492319,-0.00808393729982626,0.08722340457741962,-0.020062540418843477,0.006256469147953858,-0.06954194249347945,-0.027357993043157225,0.03378148732561348,0.06251752746582007,-0.03784079986753375,-0.013723565320987174,0.061284667466230625
2018-07-31 00:00:00+05:30,0.7326485164762153,0.0766852555105908,0.07752548216643307,0.17688364727738892,0.02264693273413343,0.03369776359367527,0.10475666612406997,0.03666081938066301,0.04429304335289008,0.11833225452971718,-0.026384550430930798,0.021331843313541654,0.051076196133400975,0.07874261579442465,0.21959971796672106,0.1316753462336817,0.009396243459522502,0.05214954604180133
2018-08-31 00:00:00+05:30,0.15246875628122214,-0.04152593288438522,0.17959668056583933,0.05882363171553573,-0.010849682001114025,-0.054278560324674596,0.13107926239139278,-0.04438270210806705,0.05567370247311221,0.07440336470169528,-0.014997867871373138,0.06506785812885463,0.031358583062340406,-0.036058752871243493,0.0469225268518485,0.05485510599221888,0.06651279767171636,0.07122993964700552
2018-09-30 00:00:00+05:30,-0.09635125558913527,-0.1415896502100209,-0.05544859740737729,-0.2410558840460495,-0.11801490380373436,-0.026756090509640895,-0.10814365261439995,-0.11357912243175816,0.013184324017472937,-0.06909472489739654,-0.11314818392143966,-0.07115486811740546,-0.10810111459191662,-0.1922135336419265,0.013127703525722012,-0.14244187599228886,-0.032056694967644184,0.05066358689712458
2018-10-31 00:00:00+05:30,0.3016844957869269,-0.030556354347502812,-0.050305704822230846,0.09896228609288471,-0.13646422565713212,-0.04700785981341593,0.1618393699300651,-0.15677060134300125,-0.04955172890058823,-0.05927795391007018,-0.019665345209149643,0.019966911030058876,-0.11034317639239777,-0.09955841725349068,-0.1563654454107486,0.059887175967247686,-0.04713993193344734,-0.1105770772525515
2018-11-30 00:00:00+05:30,-0.029411778070717154,0.14677759567332593,0.07443317479016032,0.06511926882780372,0.08129437264298556,0.11335154435525507,0.0004225054448139254,0.14504261886486658,-0.02760781886733743,0.02034999896875389,0.1025777010655804,0.10404645098383325,0.03257388446600262,0.15797113630883386,0.10016497133096891,0.01154932153245336,-0.04396474054491162,0.015530272817693591
