Date,ADANIENT.NS,ADANIPORTS.NS,AXISBANK.NS,BAJFINANCE.NS,BHARTIARTL.NS,HDFCBANK.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,RELIANCE.NS,SBIN.NS,TATASTEEL.NS,TCS.NS
2021-12-31 00:00:00+05:30,1706.405029296875,713.8814086914062,675.7285766601562,684.5751342773438,668.3186645507812,703.6581420898438,717.9599609375,861.9193115234375,1694.6441650390625,180.06410217285156,357.90313720703125,1819.4638671875,807.62744140625,7163.17138671875,1077.5367431640625,428.7874755859375,97.82343292236328,3315.93017578125
2022-01-31 00:00:00+05:30,1711.895263671875,700.196044921875,769.8356323242188,686.8268432617188,712.7885131835938,706.6546630859375,765.1514282226562,846.3433227539062,1558.5966796875,181.8395538330078,370.08831787109375,1832.2276611328125,854.5617065429688,8292.5126953125,1085.9317626953125,501.28411865234375,95.54387664794922,3319.890380859375
2022-02-28 00:00:00+05:30,1641.5208740234375,691.5939331054688,739.3131103515625,687.0280151367188,670.9575805664062,678.3779296875,720.4335327148438,893.5079345703125,1540.1038818359375,182.52865600585935,367.1989135742188,1743.5050048828125,762.960205078125,8019.40185546875,1073.6236572265625,449.9730224609375,107.44338989257812,3158.127685546875
2022-03-31 00:00:00+05:30,2011.1611328125,756.7943725585938,757.985107421875,712.3072509765625,737.85791015625,699.3536376953125,708.4053344726562,907.7738037109376,1711.7901611328125,211.9564666748047,349.484130859375,1696.384521484375,778.1065673828125,7293.24072265625,1198.8428955078125,459.611328125,115.05223083496094,3323.178466796875
2022-04-30 00:00:00+05:30,2327.845947265625,837.1464233398438,725.5704956054688,654.6011352539062,722.2689208984375,658.5676879882812,721.0155029296875,949.6494750976562,1407.1988525390625,219.48252868652344,356.8370666503906,1626.0396728515625,889.5816040039062,7444.1923828125,1269.5975341796875,462.1722412109375,111.87051391601562,3151.46337890625
2022-05-31 00:00:00+05:30,2163.689208984375,723.2166748046875,682.3509521484375,596.7478637695312,684.347412109375,668.3179321289062,730.2791748046875,903.358154296875,1364.0853271484375,234.44927978515625,368.0159301757813,1587.7962646484375,997.8729248046876,7683.9306640625,1197.887451171875,442.71429443359375,92.9122543334961,3009.571044921875
2022-06-30 00:00:00+05:30,2186.997314453125,656.9409790039062,634.1521606445312,531.7972412109375,669.442626953125,648.6141357421875,685.9978637695312,770.8895874023438,1326.25439453125,236.91807556152344,331.00213623046875,1495.4268798828125,1054.5994873046875,8170.44921875,1181.0518798828125,440.6335754394531,80.43057250976562,2922.57666015625
2022-07-31 00:00:00+05:30,2565.680419921875,751.7021484375,722.8350830078125,709.8934326171875,662.60107421875,690.0907592773438,794.0579223632812,1012.6812133789062,1405.90771484375,262.515625,360.7427062988281,1757.3760986328125,1134.8795166015625,8462.5146484375,1141.8299560546875,499.6968078613281,99.8134994506836,2961.5029296875
2022-08-31 00:00:00+05:30,3189.97412109375,828.919677734375,749.514404296875,719.4600219726562,713.30615234375,715.0633544921875,865.8633422851562,1083.40478515625,1354.4232177734375,277.631591796875,381.9154052734375,1868.618408203125,1275.4664306640625,8817.9482421875,1204.215087890625,502.4395751953125,100.4628448486328,2880.1083984375
2022-09-30 00:00:00+05:30,3451.015869140625,807.7575073242188,731.2628173828125,722.364990234375,785.2650756835938,683.9077758789062,841.1746215820312,1159.4666748046875,1282.2999267578125,287.7666320800781,362.7244262695313,1795.914794921875,1235.994873046875,8571.2431640625,1085.4349365234375,501.8247680664063,92.11412811279295,2694.807373046875
2022-10-31 00:00:00+05:30,3342.864501953125,810.6118774414062,903.606201171875,703.4928588867188,816.7777099609375,720.1637573242188,886.746337890625,1117.840576171875,1410.220947265625,302.0597229003906,379.2237243652344,1966.39892578125,1314.353271484375,9250.337890625,1163.8837890625,542.6820068359375,94.20130920410156,2871.37646484375
2022-11-30 00:00:00+05:30,3912.53271484375,867.1593627929688,898.8687133789062,661.824462890625,833.2213134765625,773.9342041015625,929.8785400390624,1142.444580078125,1499.4573974609375,294.5233459472656,388.2160339355469,2016.6986083984373,1272.445068359375,8712.9951171875,1246.85205078125,569.7782592773438,99.8598861694336,3049.109130859375
2022-12-31 00:00:00+05:30,3853.064453125,805.2474365234375,931.2828369140624,647.4722290039062,791.3516235351562,783.4132690429688,869.3275146484375,1193.60888671875,1383.2115478515625,287.2035827636719,364.32952880859375,2027.3416748046875,1217.4774169921875,8150.3095703125,1162.7882080078125,580.418212890625,104.49805450439452,2928.522705078125
2023-01-31 00:00:00+05:30,2969.825927734375,603.025146484375,869.2970581054688,579.6448364257812,756.2066040039062,771.552490234375,811.8018188476562,1059.436767578125,1406.6441650390625,305.22149658203125,345.1385498046875,2064.859619140625,1343.737548828125,8636.4384765625,1074.5245361328125,523.48291015625,111.03787231445312,3088.895263671875
2023-02-28 00:00:00+05:30,1361.981689453125,583.1425170898438,841.8697509765625,601.8699340820312,728.6697998046875,769.6759033203125,834.1973266601562,1054.30078125,1364.27294921875,331.6622619628906,344.78961181640625,2050.037353515625,1237.359375,8373.373046875,1060.2362060546875,494.4478149414063,96.42762756347656,3046.728515625
2023-03-31 00:00:00+05:30,1748.0521240234375,621.9727172851562,856.231689453125,553.091796875,735.2963256835938,774.4635620117188,856.0560913085938,1044.762451171875,1309.6121826171875,337.6492614746094,345.5074157714844,2103.544189453125,1129.275634765625,8050.84130859375,1064.116455078125,495.3463134765625,96.93783569335938,2948.369873046875
2023-04-30 00:00:00+05:30,1922.31298828125,670.5966186523438,857.7277221679688,618.4132080078125,784.676025390625,812.0186767578125,895.4801025390625,1127.770263671875,1148.931396484375,374.6718444824219,386.4215393066406,2298.133056640625,1195.7437744140625,8339.5859375,1104.949951171875,546.9379272460938,100.13817596435548,2960.6474609375
2023-05-31 00:00:00+05:30,2489.9345703125,727.2424926757812,912.4328002929688,688.3035278320312,834.350341796875,783.9777221679688,926.2191162109376,1258.6650390625,1209.049072265625,401.046875,401.634765625,2143.83251953125,1285.5048828125,9095.091796875,1127.5008544921875,559.060791015625,98.14376068115234,3025.254150390625
2023-06-30 00:00:00+05:30,2384.778564453125,727.6362915039062,984.8409423828124,708.11376953125,862.6724243164062,828.047119140625,912.0205688476562,1359.5565185546875,1241.2864990234375,406.5381774902344,368.17767333984375,2406.168212890625,1416.6868896484375,9504.1787109375,1164.1805419921875,552.3117065429688,107.28604888916016,3059.56689453125
2023-07-31 00:00:00+05:30,2489.991455078125,770.7769165039062,952.3505249023438,721.9288330078125,873.618408203125,803.6154174804688,974.1817016601562,1402.1832275390625,1260.061279296875,419.2312622070313,370.1715393066406,2606.2001953125,1452.8050537109375,9534.95703125,1260.8065185546875,597.9641723632812,117.96675872802734,3178.24951171875
2023-08-31 00:00:00+05:30,2417.106201171875,784.9964599609375,971.918701171875,708.3511352539062,844.59326171875,764.8023071289062,943.2882690429688,1363.01806640625,1334.185302734375,395.8255615234375,350.96026611328125,2656.841552734375,1551.4840087890625,9804.0810546875,1194.6578369140625,541.2239990234375,117.72727966308594,3118.195068359375
2023-09-30 00:00:00+05:30,2411.760986328125,817.6468505859375,1035.015869140625,772.4073486328125,913.6281127929688,742.8284301757812,936.5487670898438,1413.161376953125,1334.185302734375,400.056640625,346.3606262207031,2972.24755859375,1530.655029296875,10398.7666015625,1163.8856201171875,577.09033203125,123.47473907470705,3277.783447265625
2023-10-31 00:00:00+05:30,2292.616455078125,777.6141967773438,980.2550659179688,740.9503784179688,901.7935791015624,718.5914916992188,900.5881958007812,1425.4747314453125,1288.327880859375,385.6531372070313,347.0989685058594,2879.350830078125,1436.45703125,10184.8251953125,1135.5452880859375,545.2734985351562,113.75194549560548,3137.392578125
2023-11-30 00:00:00+05:30,2356.4599609375,817.99365234375,1072.5048828125,704.2867431640625,1000.7107543945312,758.645751953125,919.8721313476562,1450.0023193359375,1370.001708984375,392.3147583007813,350.3017578125,3056.444091796875,1622.735595703125,10396.9052734375,1179.9913330078125,544.502197265625,122.51683807373048,3248.080322265625
2023-12-31 00:00:00+05:30,2846.425537109375,1015.0354614257812,1100.5093994140625,724.6433715820312,1017.9694213867188,831.8676147460938,980.5278930664062,1581.3936767578125,1452.6170654296875,415.9904479980469,380.76318359375,3466.172119140625,1703.14599609375,10096.6708984375,1282.97900390625,619.03076171875,133.72439575195312,3532.878662109375
2024-01-31 00:00:00+05:30,3139.2158203125,1196.668701171875,1066.0155029296875,678.6741943359375,1154.56005859375,711.80224609375,1011.569091796875,1517.206298828125,1563.7122802734375,397.4910278320313,364.2303771972656,3420.70703125,1626.4779052734375,9983.5263671875,1416.1435546875,617.5363159179688,130.22802734375,3578.638671875
