Date,ADANIENT.NS,ADANIPORTS.NS,AXISBANK.NS,BAJFINANCE.NS,BHARTIARTL.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,LT.NS,MARUTI.NS,RELIANCE.NS,SBIN.NS,TATASTEEL.NS,TCS.NS
2018-01-02 00:00:00+05:30,-0.012947966720912363,-0.00562995290097934,-0.010609990056627217,-0.0005793313004230916,-0.02150035764067615,0.009625307652116444,-0.004388503921554099,-0.0019334129032965164,0.012377935400313289,-0.0037252902516954345,-0.005909362912375649,0.0032503398249883464,-0.008685665165375944,-0.010138060149533779,0.0015390743151832975,-0.012536849726779153,0.00983101281969101,-0.005443185526168071
2018-01-03 00:00:00+05:30,0.07504575770384814,0.02579258765720538,0.0016978505957283563,-0.005421581785389318,0.0031942917377481006,-0.010521471344772992,0.008777905722540558,0.01711322286172945,-0.00833351056085152,-0.00815776824434522,0.0015340146755546957,-0.0030902761532479728,0.02044423295701958,-0.01438651178247552,0.004005740727654361,-0.0013189095618271196,0.0077471482987165885,0.0028316189560257943
2018-01-04 00:00:00+05:30,0.04029505524215349,0.005396838688694672,-0.0009812885077998823,0.022561733212852486,0.00926290912318617,0.003913384509266482,0.0014070969619124352,-0.0009523329231637678,0.010029040114510668,-0.005776750185137014,0.001531665078845279,0.0003000701288355945,0.03167876991690188,-0.0032230806481586827,0.006012354280913845,0.01865609825218173,0.034424132797270746,0.0069920340456517405
2018-01-05 00:00:00+05:30,0.053737213534135186,0.03403677159217988,0.005983059050882478,0.034492636468184346,0.032504711292779875,0.0019891502175863884,0.0031800188066730684,-0.005719646269145784,0.031337452757379314,-0.003348574460168341,0.005161729259285819,0.0026489171660837307,-0.0006079233972595688,0.005071374253683203,0.003205461686324851,-0.00696926008150367,0.013745802006043473,0.012080838430799767
2018-01-08 00:00:00+05:30,0.017085116368957154,-0.0021236535317863403,0.003906077637596539,0.012317281313277029,-0.04379633436051933,-0.0016096378946407475,0.00873531127215088,0.003994616847391219,0.012778149734234967,0.023764891055065185,0.010269795684817895,0.0030406573227061973,0.017757912703595835,0.0016005112004011668,0.005740470051963209,-0.001795378848148399,-0.0025305695517681137,0.009370750144245044
2018-01-09 00:00:00+05:30,-0.00279965023373252,-0.004256194908543676,-0.0002653464388066018,-0.00944543186196467,-0.012684987974891704,0.0016660115988826885,-0.005188629274560097,-0.00493363316273665,0.0029944179504239887,0.005115606099430181,0.018637127641422557,0.003627848539915046,-0.004109934396098858,-0.00692138651223384,0.013354187827947284,-0.004905127482157656,0.00461798875037811,-0.0019892112733389533
2018-01-10 00:00:00+05:30,0.014803361405048898,0.005580673884360454,-0.004422420332603649,-0.00950803060521399,-0.006669434479304792,0.0002683053670196056,0.0033057859653498056,-0.0019195935547514642,0.005246153470386483,0.01046719005413066,-0.004250718039490731,-0.007427553967910505,-0.006753064457231117,-0.0008205163839896112,0.001487968279388463,-0.010515846318415623,0.0007120733504597521,0.0360275383900901
2018-01-11 00:00:00+05:30,0.014587633165138003,0.004841082353576942,-0.0071962347286637085,-0.012124202112053117,0.01648895265632544,0.004479210087372065,0.009408473674031193,-0.008012789996104996,-0.019491254923919565,0.022380642217457725,0.0014849186464263031,0.015365403920733822,-0.0001508227740933954,-0.0038449333597603275,-0.004881460508585622,0.0036532562355193754,-0.0024582742080653253,-0.00573602398247286
2018-01-12 00:00:00+05:30,-0.008676312748270187,-0.00517036242790847,-0.006532540188356362,-0.005757174688213906,-0.010102016546129189,-0.003871726269951581,-0.003373052533126919,0.026494309698887664,0.002911134256239567,0.0024631174898217534,-0.008339610221094196,0.0056012008031582905,0.004230951879965694,0.012778533900712707,0.011996820886668536,0.00016536809120348828,-0.000908085379418111,-0.0050709486444580065
2018-01-15 00:00:00+05:30,-0.008752107769892437,-0.0063784098306325365,0.009818027490830827,-0.01804987689121873,-0.009910672275643795,0.01739669883943007,-0.004949006022929692,0.036512326215236035,-0.0133998114344277,0.0025037627226298653,0.0001869381682262361,0.014657687274392872,-0.002407500768648707,-0.010645724549340319,0.0001580468179664951,0.0011580417921448483,0.017202404032696128,-0.010895743312275497
