Date,ADANIENT.NS,ADANIPORTS.NS,AXISBANK.NS,BAJFINANCE.NS,BHARTIARTL.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,LT.NS,MARUTI.NS,RELIANCE.NS,SBIN.NS,TATASTEEL.NS,TCS.NS
2018-01-19 00:00:00+05:30,107.14332580566406,413.8532104492188,587.066650390625,165.75367736816406,427.7970581054688,455.4842224121094,1200.045166015625,339.6463928222656,1605.143310546875,459.3981628417969,196.2505645751953,211.00604248046875,1216.702880859375,8657.9677734375,411.3840942382813,285.3501281738281,57.63901901245117,1212.2786865234375
2018-01-22 00:00:00+05:30,106.71410369873048,418.2452087402344,608.2517700195312,166.1870880126953,421.61077880859375,458.0857238769531,1193.5716552734375,337.6292419433594,1604.3807373046875,462.0296630859375,195.60720825195312,213.7019500732422,1241.011474609375,8645.1064453125,429.1417236328125,282.8126525878906,57.57778549194336,1279.6619873046875
2018-01-23 00:00:00+05:30,109.66496276855467,418.579345703125,616.755615234375,166.4159393310547,422.8136596679688,455.2742309570313,1205.242431640625,348.0030212402344,1642.650634765625,472.9175415039063,197.71588134765625,213.9705352783203,1251.5242919921875,8722.45703125,434.33203125,293.5161437988281,59.68663787841797,1273.7486572265625
2018-01-24 00:00:00+05:30,110.25514221191406,428.4614562988281,604.6712036132812,169.38157653808594,394.8036804199219,456.755859375,1203.084228515625,338.8298645019531,1636.8839111328125,476.41302490234375,201.18272399902344,214.8957061767578,1243.09619140625,8761.041015625,426.8668212890625,304.4042053222656,58.33559799194336,1303.5599365234375
2018-01-25 00:00:00+05:30,115.03018188476562,416.7652893066406,612.7771606445312,166.57177734375,388.9610290527344,460.792236328125,1209.117919921875,346.5622253417969,1649.179931640625,472.234619140625,201.03977966308597,217.3329315185547,1256.669921875,8615.486328125,426.6679992675781,288.9486999511719,58.87523651123047,1281.5712890625
2018-01-29 00:00:00+05:30,114.46683502197266,416.908447265625,602.2841186523438,167.05873107910156,378.564697265625,466.5552062988281,1230.741455078125,343.5364990234375,1660.90380859375,475.2478942871094,197.036865234375,221.8592529296875,1270.3765869140625,8942.8076171875,426.0495300292969,287.9798583984375,59.94689178466797,1313.5179443359375
2018-01-30 00:00:00+05:30,113.3669662475586,408.8883056640625,590.5477905273438,163.4649200439453,381.0207214355469,465.5869445800781,1233.3397216796875,339.3101806640625,1654.7559814453125,470.3262023925781,196.71514892578125,216.4774169921875,1268.5577392578125,8887.8828125,419.8211364746094,289.3177490234375,59.38809585571289,1294.6290283203125
2018-01-31 00:00:00+05:30,114.38636779785156,409.4611511230469,590.3986206054688,163.411376953125,380.3720703125,467.9667663574219,1206.1229248046875,339.0220031738281,1671.0076904296875,462.1302185058594,193.9989013671875,220.6356658935547,1256.669921875,8830.4501953125,424.6360473632813,289.0409851074219,56.64593124389648,1277.9990234375
2018-02-01 00:00:00+05:30,114.8155746459961,409.36566162109375,589.6029052734375,168.43687438964844,379.1181335449219,464.5719909667969,1207.796630859375,332.5383605957031,1711.374267578125,459.8602600097656,196.78668212890625,223.0231475830078,1291.3580322265625,8730.3037109375,416.9278259277344,282.3973999023437,55.97908401489258,1288.7777099609375
2018-02-02 00:00:00+05:30,105.8020248413086,399.053955078125,561.8534545898438,158.64398193359375,365.2384643554688,454.5043029785156,1208.63330078125,321.8764343261719,1678.8236083984375,459.3178405761719,196.82237243652344,216.05960083007807,1255.73828125,8348.427734375,399.47943115234375,274.36981201171875,53.86605453491211,1294.9576416015625
2018-02-05 00:00:00+05:30,107.00918579101562,389.7447814941406,563.1961059570312,156.31138610839844,380.6747741699219,446.5364685058594,1194.1441650390625,316.68951416015625,1632.7852783203125,457.2889404296875,199.61013793945312,211.3442840576172,1209.783203125,8431.9990234375,398.5076599121094,275.0156555175781,53.351863861083984,1274.2415771484375
2018-02-06 00:00:00+05:30,104.78262329101562,386.4984436035156,560.6598510742188,161.88229370117188,379.7667236328125,442.5583801269531,1167.367919921875,317.6500549316406,1604.047119140625,445.0552673339844,195.50003051757807,205.68389892578125,1200.379150390625,8342.8564453125,394.0682678222656,269.2025756835937,53.38801193237305,1230.7362060546875
2018-02-07 00:00:00+05:30,105.56058502197266,388.5990295410156,556.333251953125,159.88572692871094,372.0701904296875,436.9588012695313,1156.181396484375,319.427001953125,1583.93505859375,445.5775146484375,196.679443359375,206.1812744140625,1183.2569580078125,8284.54296875,395.0842895507813,270.17138671875,53.17108917236328,1213.4080810546875
2018-02-08 00:00:00+05:30,109.71863555908205,386.784912109375,565.3842163085938,161.88229370117188,371.6810607910156,438.8603210449219,1171.0675048828125,320.6757202148437,1592.6090087890625,455.701904296875,195.9288787841797,209.25521850585935,1195.3668212890625,8385.6630859375,399.5677795410156,278.1067810058594,53.9463996887207,1221.271240234375
2018-02-09 00:00:00+05:30,112.72315216064452,380.960693359375,554.5429077148438,159.6665802001953,365.3681640625,431.52239990234375,1174.1502685546875,313.8559265136719,1572.5924072265625,445.6177062988281,193.96316528320312,205.3257751464844,1179.2646484375,8297.8203125,396.6082763671875,273.4931945800781,55.05915069580078,1220.2447509765625
2018-02-12 00:00:00+05:30,116.55926513671876,385.114013671875,561.1571655273438,160.0951385498047,367.01123046875,437.8570556640625,1184.191162109375,313.3756408691406,1608.7655029296875,443.0664978027344,192.89096069335935,207.5043487548828,1198.1170654296875,8466.587890625,404.40472412109375,266.4344177246094,57.29269409179688,1218.43798828125
2018-02-14 00:00:00+05:30,117.73963165283205,394.3277587890625,540.9666748046875,162.64198303222656,376.00494384765625,439.3735656738281,1188.551025390625,306.3637390136719,1615.10400390625,441.03753662109375,190.4963531494141,207.4048767089844,1207.6094970703125,8358.642578125,412.4221801757813,254.85433959960935,56.88294219970703,1195.64892578125
2018-02-15 00:00:00+05:30,115.21796417236328,393.0865478515625,540.7677001953125,163.33346557617188,370.9459838867188,439.08197021484375,1196.258056640625,315.68096923828125,1607.192626953125,447.74700927734375,191.6400451660156,207.3451995849609,1197.98388671875,8375.9599609375,413.3056335449219,257.1611022949219,56.28438568115234,1201.4178466796875
2018-02-16 00:00:00+05:30,111.48915100097656,387.1190490722656,534.9492797851562,163.15814208984375,362.9468078613281,438.3119812011719,1190.92919921875,308.3808288574219,1581.2186279296875,453.21099853515625,190.46060180664065,208.94680786132807,1178.510498046875,8205.75390625,406.966796875,250.65597534179688,55.41668319702149,1204.374267578125
2018-02-19 00:00:00+05:30,108.86019897460938,376.0435791015625,537.6347045898438,159.9879913330078,358.3202209472656,438.2186279296875,1176.660400390625,307.1321105957031,1554.1009521484375,454.6976013183594,188.7808074951172,210.1405792236328,1149.322998046875,8101.65869140625,409.4846496582031,247.74940490722656,52.130645751953125,1200.493896484375
2018-02-20 00:00:00+05:30,106.2312469482422,377.0460510253906,528.8323974609375,159.60328674316406,361.5632019042969,434.7189025878906,1173.049072265625,304.73077392578125,1546.7137451171875,456.7867126464844,188.1732177734375,208.07139587402344,1144.975830078125,8099.6162109375,406.8784790039063,248.810546875,52.327484130859375,1209.1785888671875
2018-02-21 00:00:00+05:30,105.90933227539062,377.7144470214844,532.9102783203125,155.48353576660156,362.903564453125,433.3656921386719,1171.991943359375,306.6038513183594,1519.5960693359375,460.9852600097656,191.7115478515625,209.91177368164065,1138.055908203125,8155.42333984375,410.5227355957031,252.1784210205078,51.49593734741211,1249.2347412109375
2018-02-22 00:00:00+05:30,109.0748062133789,385.7346801757813,527.3901977539062,155.8634033203125,359.8336486816406,432.3857116699219,1168.3365478515625,305.78741455078125,1547.4764404296875,466.34869384765625,190.92523193359372,213.3835906982422,1146.2178955078125,8017.345703125,408.3140563964844,251.5325469970703,51.2227668762207,1252.4783935546875
2018-02-23 00:00:00+05:30,109.6381378173828,388.1216430664063,533.7557373046875,159.08221435546875,368.0057678222656,438.76702880859375,1165.43017578125,310.0137023925781,1566.539794921875,464.2997131347656,192.31907653808597,215.0449066162109,1154.8232421875,8077.4697265625,412.6872253417969,254.71588134765625,54.45256042480469,1262.99072265625
2018-02-26 00:00:00+05:30,110.30879974365234,396.2850646972656,549.3212890625,163.12893676757812,365.9302978515625,445.9998168945313,1174.370361328125,314.14404296875,1612.1014404296875,457.44964599609375,190.53208923339844,219.87962341308597,1192.572021484375,8362.1240234375,414.6529235839844,253.23956298828125,54.64939880371094,1244.8822021484375
2018-02-27 00:00:00+05:30,111.08675384521484,391.89306640625,535.4962768554688,161.36122131347656,372.2864074707031,443.8999938964844,1185.8648681640625,309.4374084472656,1606.2869873046875,462.1100769042969,190.4248962402344,217.47219848632807,1187.1162109375,8256.1279296875,419.8653259277344,246.91896057128903,53.97050476074219,1249.25537109375
2018-02-28 00:00:00+05:30,109.20891571044922,389.8879699707031,525.8983764648438,159.74937438964844,370.6000671386719,439.6186218261719,1160.673828125,300.8886413574219,1602.0455322265625,471.109619140625,189.4598693847656,216.97482299804688,1169.417236328125,8218.7529296875,421.65435791015625,247.2880706787109,53.958457946777344,1246.2576904296875
2018-03-01 00:00:00+05:30,106.84823608398438,387.7397155761719,522.9144897460938,161.60960388183594,369.9082336425781,437.32037353515625,1166.39892578125,292.9161682128906,1620.727783203125,466.34869384765625,188.70933532714844,217.9994201660156,1166.7999267578125,8239.646484375,418.9376831054688,241.89015197753903,54.23563003540039,1247.345703125
2018-03-05 00:00:00+05:30,107.78713989257812,385.6869201660156,521.720947265625,159.42799377441406,364.460205078125,436.2937622070313,1144.819091796875,291.3792724609375,1610.0997314453125,464.4002380371094,186.0287628173828,218.8549652099609,1153.93603515625,8166.89111328125,408.2036437988281,243.1358184814453,52.697059631347656,1275.32958984375
2018-03-06 00:00:00+05:30,99.90028381347656,386.92816162109375,514.5597534179688,159.50588989257812,357.9311828613281,430.76416015625,1139.0501708984375,283.40679931640625,1630.2117919921875,462.5720825195313,183.3482818603516,215.36325073242188,1138.588134765625,8001.048828125,402.3506774902344,236.72293090820312,53.006385803222656,1249.4400634765625
2018-03-07 00:00:00+05:30,92.38898468017578,359.9075927734375,509.88519287109375,157.61648559570312,348.677978515625,427.579345703125,1139.62255859375,275.3863830566406,1624.445068359375,459.6593627929688,185.7786102294922,215.89048767089844,1120.75634765625,8059.1767578125,393.0301818847656,227.5880279541016,52.03824234008789,1243.1373291015625
2018-03-08 00:00:00+05:30,90.64529418945312,370.4102783203125,517.7425537109375,158.5611572265625,347.034912109375,432.3040771484375,1139.00634765625,285.2318420410156,1614.818115234375,464.7014770507813,185.028076171875,215.3334045410156,1138.9429931640625,8105.83837890625,402.61572265625,236.95362854003903,51.0901985168457,1233.487548828125
2018-03-09 00:00:00+05:30,83.75098419189453,360.8146362304688,502.62451171875,161.1080322265625,347.7699890136719,431.8840637207031,1145.7001953125,281.1495666503906,1618.058837890625,467.4133911132813,185.31398010253903,215.36325073242188,1144.8870849609375,8041.9990234375,403.3445739746094,233.677978515625,48.74820327758789,1245.86767578125
2018-03-12 00:00:00+05:30,87.05059051513672,369.121337890625,516.3998413085938,162.18418884277344,364.5466613769531,435.663818359375,1166.3546142578125,288.7858581542969,1654.041259765625,476.3929748535156,193.0696563720703,218.97434997558597,1162.23095703125,8181.0068359375,410.94232177734375,233.30889892578125,50.04574203491211,1253.2794189453125
2018-03-13 00:00:00+05:30,85.70930480957031,367.78460693359375,528.6334838867188,163.68896484375,368.65435791015625,434.0305786132813,1163.1397705078125,292.33984375,1648.5125732421875,475.6094665527344,192.60504150390625,215.65170288085935,1155.7548828125,8130.630859375,411.6270446777344,235.0159149169922,50.52378082275391,1185.3831787109375
2018-03-14 00:00:00+05:30,87.85537719726562,364.8247680664063,533.2584228515625,166.5522918701172,365.4547119140625,435.0221862792969,1159.9251708984375,293.97271728515625,1652.182373046875,474.4041137695313,191.60430908203125,215.2239990234375,1156.1983642578125,8214.435546875,410.3901977539063,237.1842803955078,49.85693740844727,1185.4241943359375
2018-03-15 00:00:00+05:30,89.62589263916016,364.8724670410156,526.79345703125,168.1251983642578,363.5954284667969,438.8253479003906,1144.9954833984375,289.5543212890625,1660.18896484375,475.0870971679688,189.8172912597656,215.9999237060547,1148.968017578125,8206.310546875,402.7703552246094,234.09320068359372,49.14991760253906,1178.3614501953125
2018-03-16 00:00:00+05:30,86.11167907714844,353.7492370605469,519.7815551757812,164.39015197753906,360.395751953125,432.3390502929688,1144.2908935546875,286.3364562988281,1643.9373779296875,470.8283386230469,186.2075042724609,211.0458068847656,1126.0791015625,8056.81005859375,397.58001708984375,232.8013916015625,48.221954345703125,1160.2940673828125
2018-03-19 00:00:00+05:30,86.16534423828125,347.8294677734375,516.6484985351562,158.93128967285156,345.6080322265625,430.99749755859375,1153.3193359375,282.9265441894531,1638.3135986328125,460.7239685058594,185.24252319335935,208.7080535888672,1135.172607421875,8146.83447265625,395.5701599121094,228.78759765625,46.19328689575195,1162.4700927734375
2018-03-20 00:00:00+05:30,86.3531265258789,353.2718505859375,518.28955078125,161.4099578857422,346.2566223144531,429.189208984375,1156.7100830078125,280.4772033691406,1636.2645263671875,467.8754577636719,185.27821350097656,207.97190856933597,1147.548583984375,8173.6708984375,393.05224609375,229.84869384765625,47.64348220825195,1176.369873046875
2018-03-21 00:00:00+05:30,87.02376556396484,347.25665283203125,523.4615478515625,166.01177978515625,361.6496887207031,433.7156372070313,1158.780029296875,277.7876892089844,1650.3714599609375,469.06060791015625,185.17100524902344,209.12586975097656,1161.6102294921875,8240.7607421875,396.1885986328125,228.83370971679688,46.77978897094727,1173.0440673828125
2018-03-22 00:00:00+05:30,85.54833984375,342.0530700683594,515.4052734375,165.14010620117188,359.4012145996094,435.7804870605469,1155.4771728515625,272.072509765625,1671.0076904296875,466.5697021484375,184.63491821289065,209.5138702392578,1149.98828125,8075.38134765625,401.1580200195313,222.8822021484375,46.671329498291016,1162.6141357421875
2018-03-23 00:00:00+05:30,81.79267883300781,346.01544189453125,496.80609130859375,164.13693237304688,356.8934020996094,429.6675720214844,1146.49267578125,264.6763000488281,1667.576171875,469.100830078125,182.99087524414065,206.67864990234372,1124.8370361328125,7992.4599609375,394.86334228515625,216.65386962890625,45.51438903808594,1157.1937255859375
2018-03-26 00:00:00+05:30,87.85537719726562,348.6410827636719,504.5639953613281,169.62020874023438,364.50341796875,441.77679443359375,1166.4429931640625,270.53564453125,1677.3460693359375,464.1390380859375,184.49192810058597,206.78810119628903,1151.008544921875,8139.220703125,398.0438232421875,227.44964599609372,46.72354888916016,1156.7216796875
2018-03-27 00:00:00+05:30,85.7897720336914,348.9752502441406,509.4376525878906,172.62477111816406,357.3257751464844,441.5784912109375,1173.9300537109375,272.6968688964844,1704.4638671875,463.6368103027344,185.06381225585935,208.8771514892578,1160.01318359375,8220.005859375,397.4695434570313,234.69297790527344,47.40245056152344,1169.328125
2018-03-28 00:00:00+05:30,83.91195678710938,338.0906677246094,507.7467651367188,172.14755249023438,344.7865295410156,440.0618591308594,1174.414306640625,267.36578369140625,1712.613525390625,454.71771240234375,182.6334381103516,208.4693145751953,1162.9852294921875,8228.1787109375,389.91595458984375,230.58685302734372,45.87995147705078,1169.9232177734375
2018-04-02 00:00:00+05:30,86.32628631591797,352.98541259765625,496.3585205078125,177.11947631835938,341.6732788085937,450.5845336914063,1190.2247314453125,251.5169677734375,1720.095947265625,456.8670959472656,184.5991973876953,218.16856384277344,1185.208740234375,8364.771484375,394.4436950683594,227.12667846679688,46.50260925292969,1194.765625
2018-04-03 00:00:00+05:30,87.13107299804688,349.8345642089844,498.8450012207031,178.6436767578125,347.8132629394531,447.0148010253906,1187.67041015625,259.3934020996094,1744.0203857421875,458.1928405761719,184.77789306640625,219.51156616210935,1180.284912109375,8381.7177734375,397.359130859375,231.1405029296875,46.57492065429688,1195.4227294921875
2018-04-04 00:00:00+05:30,81.25616455078125,351.1712951660156,489.59521484375,180.19711303710935,341.6300964355469,439.3969421386719,1195.6412353515625,258.048583984375,1715.091552734375,451.6641845703125,184.849365234375,214.5375823974609,1149.8994140625,8369.69140625,395.3050842285156,228.18780517578125,45.03634643554688,1195.279052734375
2018-04-05 00:00:00+05:30,93.40481567382812,358.95281982421875,500.3866882324219,186.56663513183597,340.63555908203125,445.381591796875,1217.4412841796875,267.6540222167969,1750.93115234375,461.04541015625,185.59991455078125,222.4959259033203,1178.865478515625,8480.2861328125,401.18011474609375,239.26040649414065,46.63517379760742,1214.598876953125
2018-04-06 00:00:00+05:30,94.60515594482422,362.1513671875,497.5023498535156,188.70928955078125,332.89581298828125,448.7646789550781,1210.923583984375,269.5750732421875,1738.7305908203125,452.7891540527344,186.45767211914065,222.67498779296875,1167.99755859375,8548.6279296875,402.4169921875,239.6295166015625,47.177494049072266,1211.4576416015625
2018-04-09 00:00:00+05:30,92.96259307861328,360.28955078125,516.499267578125,189.3569793701172,328.8746643066406,452.41607666015625,1225.7208251953125,269.7672424316406,1772.996826171875,446.46142578125,189.9960174560547,222.4859771728516,1178.0670166015625,8628.904296875,404.6256103515625,240.50607299804688,47.09313201904297,1200.6173095703125
2018-04-10 00:00:00+05:30,93.34164428710938,369.741943359375,543.2044677734375,187.58436584472656,333.4147033691406,448.169677734375,1225.6328125,277.4034423828125,1761.4158935546875,447.3252868652344,190.6392822265625,221.5707855224609,1197.584716796875,8611.07421875,405.0894470214844,242.9512634277344,48.35853576660156,1206.242919921875
2018-04-11 00:00:00+05:30,91.32003784179688,360.8146362304688,536.8887329101562,187.4480438232422,333.19854736328125,447.70306396484375,1241.1785888671875,273.3211364746094,1768.8507080078125,451.684326171875,189.5313720703125,224.04782104492188,1200.1131591796875,8638.0498046875,411.1853637695313,237.1842803955078,48.85264205932617,1237.67578125
2018-04-12 00:00:00+05:30,85.9817123413086,355.515625,545.7904663085938,187.90577697753903,328.78814697265625,450.0245666503906,1244.349609375,275.43438720703125,1770.8048095703125,467.092041015625,187.2439422607422,225.73895263671875,1204.282958984375,8547.0029296875,410.2356567382813,234.18548583984372,48.07733154296875,1289.0447998046875
2018-04-13 00:00:00+05:30,88.0665054321289,365.7796020507813,539.6239013671875,186.4449005126953,326.7991638183594,449.1379699707031,1242.4119873046875,276.87518310546875,1774.14111328125,470.6475830078125,186.3862152099609,229.02178955078125,1201.97607421875,8472.2529296875,414.71917724609375,231.55572509765625,47.72784423828125,1294.8138427734375
2018-04-16 00:00:00+05:30,88.91937255859375,369.9806518554688,539.4747314453125,189.2644195556641,325.7181701660156,453.1277465820313,1250.2950439453125,276.2508544921875,1777.333984375,455.2800903320313,189.0310211181641,233.19992065429688,1213.731201171875,8572.5849609375,413.9240112304688,229.7564239501953,47.53099822998047,1308.918701171875
2018-04-17 00:00:00+05:30,88.12967681884766,366.0659790039063,529.5286254882812,188.4609375,330.3879699707031,454.6209716796875,1273.2401123046875,280.237060546875,1779.430908203125,452.0659790039063,191.2826385498047,231.75747680664065,1206.1458740234375,8506.052734375,417.1045837402344,228.97213745117188,47.88852691650391,1300.275390625
2018-04-18 00:00:00+05:30,86.39236450195312,367.54595947265625,515.4549560546875,187.66229248046875,332.2904968261719,450.9112243652344,1277.599853515625,278.6041259765625,1757.269775390625,452.3672180175781,196.82237243652344,229.5888214111328,1206.6336669921875,8469.9775390625,414.3437194824219,227.40350341796875,48.33443069458008,1297.1954345703125
2018-04-19 00:00:00+05:30,89.4879379272461,369.0736083984375,510.13385009765625,186.34262084960935,341.8895263671875,452.4044189453125,1280.85888671875,278.171875,1747.1185302734375,455.1394653320313,198.2520446777344,229.578857421875,1228.7242431640625,8429.26171875,416.2431640625,227.12667846679688,49.96941375732422,1310.35595703125
2018-04-20 00:00:00+05:30,86.99250793457031,363.9176635742188,502.97265625,183.1383819580078,347.6402587890625,456.3475341796875,1292.8380126953125,271.0158996582031,1727.9595947265625,473.4599304199219,197.42996215820312,229.3699951171875,1211.0252685546875,8380.37109375,409.8822021484375,222.5592193603516,48.70400619506836,1397.1201171875
2018-04-23 00:00:00+05:30,88.28762817382812,368.8825988769531,503.469970703125,184.98399353027344,348.3753662109375,451.6461791992188,1279.581787109375,268.3743896484375,1786.62744140625,477.1763305664063,196.9295959472656,232.58316040039065,1206.5452880859375,8417.3740234375,413.4602661132813,223.712646484375,48.73614501953125,1399.6663818359375
2018-04-24 00:00:00+05:30,87.11885833740234,374.515869140625,502.1272277832031,186.7808990478516,351.3155517578125,451.47113037109375,1285.6593017578125,272.888916015625,1789.48681640625,463.8376770019531,197.2870178222656,231.98626708984372,1222.513916015625,8417.1904296875,428.5011596679688,222.005615234375,48.0090446472168,1390.2218017578125
2018-04-25 00:00:00+05:30,86.89775848388672,374.1817321777344,495.7120056152344,185.03268432617188,363.0765686035156,448.1463623046875,1285.2628173828125,267.8941345214844,1761.225341796875,466.1880187988281,195.9288787841797,232.35433959960935,1209.1177978515625,8296.4287109375,428.699951171875,218.86837768554688,47.09714889526367,1424.96044921875
2018-04-26 00:00:00+05:30,88.79302215576172,379.1466064453125,491.0870971679688,184.2779083251953,353.8666687011719,450.3628845214844,1313.4925537109375,267.8461303710937,1793.7762451171875,472.6564025878906,198.89532470703125,235.90577697753903,1195.1895751953125,8307.431640625,430.8424072265625,215.1775054931641,46.454402923583984,1453.2935791015625
2018-04-27 00:00:00+05:30,89.58271026611328,384.2547607421875,536.2919921875,185.1593170166016,353.4775390625,448.7646789550781,1298.254638671875,276.5390014648437,1796.4449462890625,476.1717834472656,199.71734619140625,236.51258850097656,1222.2923583984375,8155.9814453125,440.09661865234375,223.8510589599609,47.38638687133789,1417.446044921875
2018-04-30 00:00:00+05:30,88.50873565673828,388.8854675292969,514.5100708007812,185.7972412109375,354.1693420410156,453.6410217285156,1329.03857421875,272.9849853515625,1809.1224365234373,481.91705322265625,201.18272399902344,240.9593048095703,1242.830078125,8185.3232421875,425.51953125,227.3573455810547,47.80015182495117,1450.357421875
2018-05-02 00:00:00+05:30,81.74895477294922,382.9657287597656,520.9252319335938,185.54397583007807,353.2181091308594,459.5205993652344,1296.492919921875,265.9730529785156,1780.8131103515625,480.9327697753906,205.32862854003903,250.0617218017578,1244.826171875,8119.9072265625,429.6717834472656,222.3746795654297,46.15712738037109,1437.0736083984375
2018-05-03 00:00:00+05:30,79.85370635986328,379.0511169433594,530.5233154296875,182.5442657470703,349.7157287597656,459.1473388671875,1279.0972900390625,270.7757263183594,1790.201904296875,475.1071472167969,203.7202911376953,245.4259490966797,1222.2923583984375,8130.5380859375,424.7685241699219,223.20513916015625,47.036888122558594,1429.7237548828125
2018-05-04 00:00:00+05:30,79.98004913330078,389.79248046875,517.493896484375,180.8983459472656,343.1002197265625,463.9537048339844,1289.6669921875,271.68829345703125,1802.59326171875,471.3105773925781,198.1090240478516,245.40606689453125,1214.2633056640625,8058.3427734375,421.3893432617188,223.25128173828125,46.65928268432617,1429.2716064453125
