Rep,Center position,cp,mp,run,Total solutions,b1,b2,b3,k,Mean,Risk,Skewness,Semikurtosis
R1,,0.6,0.2,2,,-0.14317157177600937,0.006011315783895129,0.14022781060908565,0.3808341585878855,0.03403877834491662,0.0028836412126260385,1.876930665395403e-05,2.972056141398933e-05
R2,,0.6,0.2,2,,-0.1263186705052445,0.00811715290037954,0.12886271929909326,0.41809696809401986,0.030872421997506738,0.002381095596910864,1.0319839387859113e-05,2.0735251979585506e-05
R3,,0.6,0.2,2,,-0.14884213075625466,0.01125929493296013,0.15366191054788977,0.40098580592107375,0.039169719176841686,0.003311530337643124,1.6547053613482783e-05,3.994095889451191e-05
R4,,0.6,0.2,3,,-0.14314922100279862,0.007427830297846347,0.14058371400652173,0.3894209126625982,0.0342440493017527,0.002892176191389687,1.356619694296751e-05,3.0350230193906894e-05
R5,,0.6,0.2,4,,-0.14331386736715565,0.010299370369219173,0.14072919510284107,0.4007567627243149,0.034881897007481004,0.0028921814852383644,1.9969423309370805e-06,3.123491553342885e-05
R6,,0.6,0.2,4,,-0.14290811740772766,0.014446155744201446,0.14991335490499438,0.4420708854068369,0.03729713241008744,0.0031509110186046132,4.1537031883032393e-08,3.753072991046143e-05
R7,,0.6,0.2,5,,-0.14854394916426988,0.011200522813165793,0.15365413809812312,0.40298255815542344,0.03902673450141304,0.0033099425733539435,1.7011813750925998e-05,3.989265721834209e-05
R8,,0.6,0.2,5,,-0.14029013658556522,0.007393728689922765,0.13648299476824033,0.3937320773425871,0.032843882333756534,0.002751530683949646,9.416506677193582e-06,2.771791560889045e-05
R9,,0.6,0.2,5,,-0.12992181440887285,0.009361527141472387,0.13442340577372716,0.43116385212428116,0.03207309034095317,0.0025709613221283458,1.0196624525549455e-05,2.4333525479609426e-05
R10,,0.6,0.2,6,,-0.13189060179305717,0.008322365586986643,0.13614924475717602,0.43197091298688256,0.0318071148330937,0.002651014132166314,1.3996424089081587e-05,2.5677265670624187e-05
R11,,0.6,0.2,7,,-0.13237471066550216,0.00868124757660044,0.138427558563165,0.4348032723970373,0.032522397115346005,0.0027133346164150128,1.6263226230321924e-05,2.6809605959570353e-05
R12,,0.6,0.2,7,,-0.1325952325394483,0.008329096635001582,0.1360181853460448,0.4258241267289532,0.03206277740134459,0.002652150052741456,1.3265707923024501e-05,2.5705693385862696e-05
R13,,0.6,0.2,8,,-0.1397010678266237,0.006680872701224192,0.1380534992347566,0.38872511043974617,0.033493339032980456,0.002779641902381436,1.6262234602467347e-05,2.7796169828606195e-05
R14,,0.6,0.2,10,,-0.1417976399952514,0.006135351362511209,0.13919663568244978,0.38311628011225146,0.033748990238512064,0.0028380994011667953,1.7992134046225305e-05,2.8836813183386167e-05
R15,,0.6,0.2,10,,-0.1413338300675312,0.006586838877807128,0.13903815173033487,0.38583709962294294,0.0337826871462947,0.002826607259511648,1.6494334750035317e-05,2.8726066532813512e-05
R16,,0.6,0.2,10,,-0.14186727441949892,0.014996117523475997,0.1512565665958639,0.4477390253414979,0.03779946318741718,0.0031704652633155073,1.8911353081911848e-06,3.7909666345528715e-05
R17,,0.6,0.3,1,,-0.13194370955163479,0.008874605246484533,0.1355264461361583,0.43007107756980173,0.03198183311070836,0.0026314923786758633,1.1041822612125063e-05,2.5457466662274596e-05
R18,,0.6,0.3,1,,-0.12683718785868067,0.008946248991858268,0.12661209083417727,0.41191721673642206,0.030808120822642768,0.002326117434357098,4.031313795194469e-06,2.0104712030083805e-05
R19,,0.6,0.3,3,,-0.14380913010829324,0.013011959547895073,0.15077565223709102,0.43216796874537916,0.0374471663265238,0.003182961607369676,7.4606216953280565e-06,3.774203490555773e-05
R20,,0.6,0.3,3,,-0.14090676668442093,0.009474819347208875,0.13816475373388262,0.4050147462486667,0.033596692324193475,0.0028028805024058927,3.210860521959681e-06,2.9280358165543323e-05
R21,,0.6,0.3,3,,-0.1413824284156667,0.007316631115821461,0.13648316183565157,0.3899925084401609,0.03291929122307782,0.0027638810175541696,8.513348659864361e-06,2.7999405228012337e-05
R22,,0.6,0.3,5,,-0.131886795591222,0.00874426315855232,0.1381499289994504,0.4349209199757794,0.032523370230679416,0.002698325734916531,1.620571173469454e-05,2.6509928686011234e-05
R23,,0.6,0.3,6,,-0.14314613583182242,0.01317241021928525,0.15241755589289036,0.4417138917932932,0.037517418177343324,0.003225922102645447,1.0448188735298419e-05,3.86509680857825e-05
R24,,0.6,0.3,7,,-0.14322848608421673,0.00590471131882171,0.1401616212022788,0.3802829862556152,0.033994636717214276,0.002883058650709839,1.8984860231987917e-05,2.9687097602964003e-05
R25,,0.6,0.3,7,,-0.14850475031987728,0.012457316505973157,0.15122391851176462,0.40783203789472616,0.03842671921178286,0.003242825861038808,5.741151078020142e-06,3.9097469686452304e-05
R26,,0.6,0.3,7,,-0.14797635679490068,0.012497519073210851,0.1489119863112265,0.4092417512706823,0.037596781559852785,0.0031757407441060873,1.2874554404366854e-06,3.780665878072684e-05
R27,,0.6,0.3,8,,-0.126135442373911,0.008580840073702783,0.13026563004985225,0.42130557522045736,0.03142183578918255,0.0024100592805141935,1.1300781526077346e-05,2.1213907970567552e-05
R28,,0.6,0.3,8,,-0.12719022749471304,0.008322962669487594,0.1254008053733522,0.41148925781407214,0.030043149457921952,0.0023085652178996374,3.4852943088456726e-06,1.9829885492568673e-05
R29,,0.6,0.3,8,,-0.12597444575670322,0.008741667757581707,0.13012869242175557,0.42341068831651274,0.031344695415702235,0.0024058009253268976,1.0610422118945773e-05,2.1188787017320137e-05
R30,,0.6,0.3,9,,-0.14394280402918017,0.014029342617071755,0.14990734807415748,0.43439301209586184,0.03747340860213261,0.003160135038653035,8.921257844961045e-07,3.7648129780340706e-05
