Rep,ADANIENT.NS,ADANIPORTS.NS,AXISBANK.NS,BAJFINANCE.NS,BHARTIARTL.NS,HDFCBANK.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,RELIANCE.NS,SBIN.NS,TATASTEEL.NS,TCS.NS
F1,0.0,0.10877565254870251,0.0,0.0,0.0,0.0,0.0,0.0,0.25408304441965984,0.0,0.13511469810277063,0.0,0.0,0.0,0.2022122489629851,0.0,0.0,0.29981435596588196
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2684347660519959,0.18333479340838232,0.08724890347370458,0.0,0.0,0.0,0.18105047209373704,0.0,0.0,0.2799310649721801
F3,0.0801668831642535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293692875050539,0.16988319955489334,0.0,0.0,0.0,0.0,0.29964290109488195,0.0,0.0,0.15661414113543232
F4,0.0,0.10401358655641127,0.0,0.0,0.0,0.0,0.0,0.0,0.2531325852916051,0.0,0.1456812754990283,0.0,0.0,0.0,0.19725289844551586,0.0,0.0,0.2999196542074395
F5,0.0,0.08911258086432998,0.0,0.0,0.0,0.0,0.0,0.0,0.20725551879430448,0.0,0.13822906827108808,0.0,0.0,0.0,0.2668729042975854,0.0,0.0,0.2985299277726921
F6,0.08110311632176798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2161386361766554,0.14673198363496698,0.0,0.0,0.0,0.0,0.2787174291363594,0.0,0.0,0.27730883473025025
F7,0.08002582997202123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2876884614972808,0.16930664191767072,0.0,0.0,0.0,0.0,0.2999993295885681,0.0,0.0,0.1629797370244591
F8,0.0,0.08114022679729252,0.0,0.0,0.0,0.0,0.0,0.0,0.27190373468177015,0.0,0.12764650261215268,0.0,0.0,0.0,0.22855776438631656,0.0,0.0,0.29075177152246806
F9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22031007202489047,0.14567983847412186,0.1291401071098176,0.0,0.0,0.0,0.21240888894503523,0.0,0.0,0.2924610934461349
F10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15242721421966468,0.17281937085399723,0.12720464592374114,0.0,0.0,0.0,0.2584059446594721,0.0,0.0,0.2891428243431248
F11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1674624628388855,0.1410156309814632,0.1518521477883718,0.0,0.0,0.0,0.23988305116473788,0.0,0.0,0.29978670722654155
F12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18145409854942846,0.14995817140912993,0.15062297114060821,0.0,0.0,0.0,0.2314735879136094,0.0,0.0,0.28649117098722393
F13,0.0,0.08065608310583251,0.0,0.0,0.0,0.0,0.0,0.0,0.27146198707785474,0.0,0.13267065816754253,0.0,0.0,0.0,0.2152131050558417,0.0,0.0,0.29999816659292855
F14,0.0,0.09777410720410536,0.0,0.0,0.0,0.0,0.0,0.0,0.26147894877043354,0.0,0.13292167858829576,0.0,0.0,0.0,0.208606277315692,0.0,0.0,0.2992189881214732
F15,0.0,0.09193411812755015,0.0,0.0,0.0,0.0,0.0,0.0,0.262234429226778,0.0,0.13619844291523817,0.0,0.0,0.0,0.21039870429046664,0.0,0.0,0.29923430543996704
F16,0.08073399878944412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20732967906659572,0.13155905392617673,0.0,0.0,0.0,0.0,0.2812867619661398,0.0,0.0,0.29909050625164363
F17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15739711820440772,0.17339694488967317,0.1405034290635384,0.0,0.0,0.0,0.23650641004026074,0.0,0.0,0.2921960978021199
F18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27832005273707255,0.18751547598509027,0.08615345383641557,0.0,0.0,0.0,0.18122560521111541,0.0,0.0,0.26678541223030616
F19,0.08000777901091419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21483633661107202,0.15908048114109594,0.0,0.0,0.0,0.0,0.28665865853286576,0.0,0.0,0.25941674470405196
F20,0.0,0.08277746189241855,0.0,0.0,0.0,0.0,0.0,0.0,0.2556902564469485,0.0,0.13403646861539853,0.0,0.0,0.0,0.23171608202810134,0.0,0.0,0.2957797310171331
F21,0.0,0.0827870696512468,0.0,0.0,0.0,0.0,0.0,0.0,0.2644002200453581,0.0,0.1342233908409758,0.0,0.0,0.0,0.2326703842665262,0.0,0.0,0.28591893519589306
F22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1581354965124424,0.15304197833461938,0.1399159066360523,0.0,0.0,0.0,0.24891256438050507,0.0,0.0,0.2999940541363808
F23,0.0800003569949422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20130968313087239,0.14847040128642083,0.0,0.0,0.0,0.0,0.29225662711027084,0.0,0.0,0.2779629314774936
F24,0.0,0.10961058307559776,0.0,0.0,0.0,0.0,0.0,0.0,0.2545704150079196,0.0,0.13426851623098654,0.0,0.0,0.0,0.20208245993448762,0.0,0.0,0.29946802575100845
F25,0.08000000245814907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28898165362451866,0.18417550734765614,0.0,0.0,0.0,0.0,0.2897004246015928,0.0,0.0,0.15714241196808332
F26,0.08000000253221665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29527857234854926,0.18731446567928778,0.0,0.0,0.0,0.0,0.277940135304987,0.0,0.0,0.15946682413495936
F27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2598736409465139,0.1734897030649985,0.08479395926490982,0.0,0.0,0.0,0.19303628967782863,0.0,0.0,0.2888064070457491
F28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2830470858308428,0.17829569687563754,0.08112732958061994,0.0,0.0,0.0,0.1961880001541084,0.0,0.0,0.2613418875587912
F29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2602470982065136,0.17466713829634123,0.0821433731115599,0.0,0.0,0.0,0.19403180422533747,0.0,0.0,0.28891058616024784
