Rep,ADANIENT.NS,ADANIPORTS.NS,AXISBANK.NS,BAJFINANCE.NS,BHARTIARTL.NS,HDFCBANK.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,RELIANCE.NS,SBIN.NS,TATASTEEL.NS,TCS.NS
G1,0.11703190169815898,0.0,0.0,0.0,0.19946795632860428,0.0,0.0,0.0,0.2791295816303064,0.0,0.0,0.0,0.0,0.0,0.2873010850623162,0.0,0.0,0.11706947528061402
G2,0.2211269358306266,0.0,0.0,0.0,0.16810972163887966,0.0,0.0,0.0,0.29884476224368495,0.08001926222704177,0.0,0.0,0.0,0.0,0.23189931805976705,0.0,0.0,0.0
G3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28532312877281013,0.14865244520678875,0.11077996702112457,0.0,0.0,0.0,0.17579373041494714,0.0,0.0,0.2794507285843295
G4,0.29963602912096227,0.0,0.0,0.0,0.0,0.2946084033271203,0.0,0.0,0.14871143043492926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1498357773691126,0.10720835974787551
G5,0.29516975988170774,0.13413599876323531,0.0,0.2957339367256744,0.0,0.0,0.0,0.0,0.0,0.12491951151334812,0.0,0.0,0.0,0.0,0.0,0.0,0.15004079311603452,0.0
G6,0.11145094437696625,0.0,0.0,0.0,0.1940568055352625,0.0,0.0,0.0,0.275922871316047,0.0,0.0,0.0,0.0,0.0,0.25177250656196626,0.0,0.0,0.16679687220975792
G7,0.22371918424383658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29220633923588946,0.0,0.0,0.0,0.0,0.0,0.2792158364925587,0.0,0.10741942953279622,0.09743921049491916
G8,0.29984451416465935,0.25297181170319166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08413417555026098,0.17969077271947648,0.0,0.18335872586241156,0.0
G9,0.20620821774490125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2949007468800394,0.08295239991336041,0.0,0.0,0.0,0.0,0.2942023956256008,0.0,0.121736239836098,0.0
G10,0.21934364767528358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2904016457284808,0.0,0.0,0.0,0.0,0.0,0.2801073885349289,0.0,0.09694108203630533,0.11320623602500135
G11,0.286915678504786,0.13911434899750924,0.0,0.27993171140827494,0.0,0.0,0.0,0.0,0.0,0.17875915983330257,0.0,0.0,0.0,0.0,0.0,0.0,0.11527910125612731,0.0
G12,0.0,0.0,0.0,0.0,0.08000002287910589,0.0,0.0,0.0,0.3000000125657869,0.2550146776772057,0.08542376282461474,0.0,0.0,0.0,0.0,0.0,0.0,0.2795615240532866
G13,0.0,0.0,0.0,0.0,0.08016694924447816,0.0,0.0,0.0,0.27718012220514465,0.2932827983222312,0.11143674282351183,0.0,0.0,0.0,0.0,0.0,0.0,0.23793338740463424
G14,0.2870572722669093,0.0,0.0,0.19259332538339102,0.0,0.0,0.0,0.0,0.1507925657734145,0.0,0.0,0.22018028786604205,0.0,0.0,0.0,0.0,0.1493765487102432,0.0
G15,0.2981871906084464,0.10311391777734452,0.0,0.25636755949714213,0.0,0.0,0.0,0.0,0.1382879710463469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20404336107072002,0.0
G16,0.0,0.0,0.0,0.0,0.08072202047709055,0.0,0.0,0.0,0.29863996076895827,0.2838928194947302,0.0,0.0,0.0,0.0,0.11389432196711491,0.0,0.0,0.22285087729210606
G17,0.2111670945777267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26335143726004495,0.0,0.0,0.0,0.0,0.0,0.2878961169326838,0.0,0.10139059131602891,0.13619475991351562
G18,0.2959296086650974,0.0,0.0,0.0,0.0,0.29311966090543273,0.0,0.0,0.15858983704472712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15573928696523978,0.09662160641950301
G19,0.22066479344024492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29507682822513953,0.0,0.0,0.0,0.0,0.0,0.2803339519273094,0.0,0.10127450589742676,0.10264992050987931
G20,0.29362767405997764,0.0,0.0,0.12774472374772225,0.0,0.2678617268150309,0.0,0.0,0.0,0.18053924145067962,0.0,0.0,0.0,0.0,0.0,0.0,0.13022663392658956,0.0
G21,0.2957105856702197,0.11294992862452752,0.0,0.23941725041893402,0.0,0.0,0.0,0.0,0.13328200856182484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2186402267244939,0.0
G22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2568091536023151,0.08538578684487133,0.0,0.0,0.0,0.08877585088094656,0.0,0.0,0.269029208671867
G23,0.2837869103905553,0.0,0.0,0.12217532755638504,0.0,0.2591493255904937,0.0,0.0,0.0,0.2123545854695589,0.0,0.0,0.0,0.0,0.0,0.0,0.1225338509930071,0.0
G24,0.29298484647472717,0.09178364749372861,0.0,0.22026948190169715,0.0,0.0,0.0,0.0,0.1708669261644971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22409509796534993,0.0
G25,0.2969416790969122,0.0,0.0,0.2058231708330309,0.0,0.0,0.0,0.0,0.1728828143942139,0.0,0.0,0.0,0.14372221015971268,0.0,0.0,0.0,0.18063012551613022,0.0
G26,0.20547034536498196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28919776187237445,0.0,0.0,0.0,0.0,0.0,0.2879517218466863,0.0,0.09363392493217337,0.12374624598378381
G27,0.0,0.0,0.0,0.0,0.0800000183290971,0.0,0.0,0.0,0.2901310956819458,0.24813039668989728,0.08521041667680175,0.0,0.0,0.0,0.0,0.0,0.0,0.29652807262225817
G28,0.2157683847760545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2809738126579398,0.0,0.0,0.0,0.0,0.0,0.27847550681278943,0.0,0.10689954444324123,0.117882751309975
G29,0.2112380468408533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2996724592227122,0.0,0.0,0.0,0.0,0.0,0.2886868443006388,0.0,0.10622529554845356,0.0941773540873421
G30,0.29925233849202276,0.0,0.0,0.0,0.0,0.2927581977845008,0.0,0.0,0.15857062989111326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15282541860697985,0.09659341522538338
G31,0.0,0.0,0.0,0.0,0.08000001925516419,0.0,0.0,0.0,0.2969237271288601,0.2525674266678072,0.0937377949070661,0.0,0.0,0.0,0.0,0.0,0.0,0.2767710320411024
G32,0.0,0.0,0.0,0.0,0.08047891013064282,0.0,0.0,0.0,0.28596287526106123,0.2869770080540062,0.08017374752039719,0.0,0.0,0.0,0.0,0.0,0.0,0.26640745903389246
G33,0.2974422818250381,0.13470600888580833,0.0,0.0,0.0,0.2814522583324215,0.0,0.0,0.11947683657936611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16692261437736589,0.0
G34,0.29874243801780637,0.0,0.0,0.0,0.0,0.2865047662120447,0.0,0.0,0.18270416686155871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1476792008554434,0.08436942805314676
G35,0.21272830192898504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2927214139685056,0.0,0.0,0.0,0.0,0.0,0.2778099942972352,0.0,0.08136229607621367,0.13537799372906043
G36,0.0,0.0,0.0,0.0,0.08758376323114163,0.0,0.0,0.0,0.15571689473663278,0.2991975124512595,0.2991493345081726,0.0,0.0,0.0,0.0,0.0,0.0,0.15835249507279348
G37,0.29500002658064606,0.0,0.0,0.0,0.0,0.28362248171868,0.0,0.0,0.18127067632776134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15579837348949674,0.08430844188341581
G38,0.20631677744430565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27689648346929036,0.0,0.0,0.0,0.0,0.0,0.2782000378520956,0.0,0.10151011387022621,0.1370765873640821
G39,0.11432747564325307,0.0,0.0,0.0,0.1545377605123124,0.0,0.0,0.0,0.2756948982528984,0.0,0.0,0.0,0.0,0.0,0.2882885797760561,0.0,0.0,0.16715128581548003
G40,0.0,0.0,0.0,0.0,0.08058813935820855,0.0,0.0,0.0,0.2821830218904263,0.2953594675509013,0.10203807606099638,0.0,0.0,0.0,0.0,0.0,0.0,0.2398312951394675
G41,0.28118435836398054,0.15286546047801008,0.0,0.2917331599368085,0.0,0.0,0.0,0.0,0.0,0.1367283894461018,0.0,0.0,0.0,0.0,0.0,0.0,0.13748863177509907,0.0
G42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14923191528295332,0.16447103567937968,0.1289162731232423,0.0,0.0,0.0,0.2575658390018566,0.0,0.0,0.29981493691256805
G43,0.0,0.0,0.0,0.0,0.08021208254736728,0.0,0.0,0.0,0.28536469623642996,0.2882047393244868,0.11262268341131246,0.0,0.0,0.0,0.0,0.0,0.0,0.2335957984804034
G44,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.2999549015275108,0.2642156970382131,0.08014704589851654,0.0,0.0,0.0,0.0,0.0,0.0,0.2756823555357596
G45,0.2959599868029041,0.19164289182203006,0.0,0.0,0.0,0.2734503986786547,0.0,0.0,0.09332428172558266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1456224409708285,0.0
G46,0.29549283957938216,0.0,0.0,0.11674683665435659,0.0,0.2761926854134022,0.0,0.0,0.0,0.19041308062843798,0.0,0.0,0.0,0.0,0.0,0.0,0.12115455772442107,0.0
