Rep,ADANIENT.NS,ADANIPORTS.NS,AXISBANK.NS,BAJFINANCE.NS,BHARTIARTL.NS,HDFCBANK.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,RELIANCE.NS,SBIN.NS,TATASTEEL.NS,TCS.NS
G1,0.0,0.0,0.0,0.0,0.08000000012462892,0.0,0.0,0.0,0.30000000009907374,0.27642928946580775,0.1022412281302166,0.0,0.0,0.0,0.0,0.0,0.0,0.24132948218027298
G2,0.0,0.0,0.0,0.0,0.08000000000035952,0.0,0.0,0.0,0.3000000000002202,0.27642928956528795,0.10224122816701073,0.0,0.0,0.0,0.0,0.0,0.0,0.24132948226712161
G3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1560250830671782,0.1556272910701953,0.15408117256563741,0.0,0.0,0.0,0.2531685828571034,0.0,0.0,0.28109787043988566
G4,0.0,0.0,0.0,0.0,0.08809771364715131,0.0,0.0,0.0,0.2578446445312201,0.2999990434919549,0.08203050373899527,0.0,0.0,0.0,0.0,0.0,0.0,0.2720280945906785
G5,0.29963576805776493,0.16461983411188896,0.0,0.0,0.0,0.28679606340671693,0.0,0.0,0.09183245870436195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15711587571926733,0.0
G6,0.29967230001548406,0.13369457890536046,0.0,0.2998970072802008,0.0,0.0,0.0,0.0,0.0,0.12135228326837447,0.0,0.0,0.0,0.0,0.0,0.0,0.14538383053058013,0.0
G7,0.1201152203016642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2145023717165245,0.0,0.0,0.0,0.12009970819835099,0.0,0.27164336331589317,0.0,0.0,0.27363933646756716
G8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15594632337083306,0.15583057235688205,0.1542802979853808,0.0,0.0,0.0,0.2536340488527616,0.0,0.0,0.2803087574341424
G9,0.2940053047377803,0.21879558474622013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15185335390679194,0.0,0.0,0.0,0.18026487340051386,0.0,0.15508088320869381,0.0
G10,0.29939023494963907,0.222702584302799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08904338251908991,0.0,0.0,0.0,0.1833680212865021,0.0,0.2054957769419698,0.0
G11,0.0,0.0,0.0,0.0,0.08000000015255626,0.0,0.0,0.0,0.2999999999942903,0.2764292895533135,0.0,0.0,0.0,0.0,0.10224122812827072,0.0,0.0,0.2413294821715693
G12,0.0,0.0,0.0,0.0,0.10796973402878296,0.0,0.0,0.0,0.2999978479054608,0.20498592433736823,0.10797453174364283,0.0,0.0,0.0,0.0,0.0,0.0,0.2790719619847451
G13,0.11558909363519748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2413550179229208,0.0,0.0,0.0,0.12073365846283218,0.0,0.2632852600007403,0.0,0.0,0.2590369699783092
G14,0.0,0.09108207709414692,0.0,0.0,0.0,0.0,0.0,0.0,0.21374613703231707,0.0,0.1230111265727636,0.0,0.0,0.0,0.27592017981149963,0.0,0.0,0.2962404794892727
G15,0.2992955922063441,0.22327512063034555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11159732054298707,0.0,0.0,0.0,0.18476149887549578,0.0,0.1810704677448275,0.0
G16,0.22509458089761702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2896529705151567,0.0,0.0,0.0,0.0,0.0,0.28938170679142866,0.0,0.09151033139089117,0.10436041040490653
G17,0.2274854027024631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2748245263291273,0.0,0.0,0.0,0.0,0.0,0.28972062014693106,0.0,0.09816487857544762,0.10980457224603093
G18,0.2845748526698261,0.14694892421018874,0.0,0.2944150361077952,0.0,0.0,0.0,0.0,0.0,0.14638685952966513,0.0,0.0,0.0,0.0,0.0,0.0,0.127674327482525,0.0
G19,0.236521169968659,0.0,0.0,0.0,0.09347977054102466,0.0,0.0,0.0,0.2807857871471411,0.0,0.0,0.0,0.0,0.0,0.2635440043205394,0.0,0.0,0.1256692680226358
G20,0.0,0.0,0.0,0.0,0.08232348701859202,0.0,0.0,0.0,0.28457642496025914,0.25148561134803626,0.08232616959760986,0.0,0.0,0.0,0.0,0.0,0.0,0.2992883070755027
G21,0.29923010955231816,0.21467315347873836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14738657836267588,0.0,0.0,0.0,0.18069012139357835,0.0,0.1580200372126893,0.0
G22,0.29930923956364236,0.22344312114337378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11168188302262412,0.0,0.0,0.0,0.19295289471884317,0.0,0.17261286155151667,0.0
G23,0.29775083873611097,0.15823560903071854,0.0,0.0,0.0,0.27681969576195975,0.0,0.0,0.1137030454281849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1534908110430258,0.0
G24,0.0,0.0,0.0,0.0,0.08809765806557623,0.0,0.0,0.0,0.25784448185490444,0.2999994851283393,0.08203045198527302,0.0,0.0,0.0,0.0,0.0,0.0,0.2720279229659071
G25,0.2992020166790627,0.0,0.0,0.0,0.0,0.2858080400448758,0.0,0.0,0.13396580539930708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1811962349745763,0.0998279029021782
G26,0.2996869755746504,0.0,0.0,0.0,0.0,0.28585063142400907,0.0,0.0,0.13446408931172488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17956966588497564,0.10042863780464004
G27,0.0,0.0,0.0,0.0,0.12877997859345153,0.0,0.0,0.0,0.1639694687231257,0.28007006010744134,0.12718082349235793,0.0,0.0,0.0,0.0,0.0,0.0,0.2999996690836235
G28,0.0,0.0,0.0,0.0,0.08006149784987901,0.0,0.0,0.0,0.2996228092223079,0.2820347961920177,0.08001680357888187,0.0,0.0,0.0,0.0,0.0,0.0,0.2582640931569135
G29,0.0,0.0,0.0,0.0,0.08012438730131151,0.0,0.0,0.0,0.29911690029541815,0.2643408961232722,0.08006063722990882,0.0,0.0,0.0,0.0,0.0,0.0,0.2763571790500893
G30,0.29966655670183046,0.22673830819163948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090556047725342,0.0,0.0,0.0,0.20416576745391968,0.0,0.17887331992726846,0.0
G31,0.2255675180997625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2878590350253136,0.0,0.0,0.0,0.10740042194703167,0.0,0.2837026917533147,0.0,0.09547033317457743,0.0
G32,0.2831332511086446,0.13856541794030958,0.0,0.29259461144903404,0.0,0.0,0.0,0.0,0.0,0.1625514521131016,0.0,0.0,0.0,0.0,0.0,0.0,0.12315526738891006,0.0
