Rep,Center position,cp,mp,run,Total solutions,b1,b2,b3,k,Mean,Risk,Skewness,Semikurtosis
R1,,0.6,0.2,1,,-0.12768300480429332,0.009303342534219163,0.12858525317651032,0.42630795713821795,0.030646398375659564,0.03156540883830061,3.7351982174923845e-06,2.1466989834406555e-05
R2,,0.6,0.2,1,,-0.20607490154582594,0.012143695139226637,0.1953865644326776,0.37803976119710214,0.04869835994307367,0.048929722360015526,6.964368497281632e-06,0.000119825133730868
R3,,0.6,0.2,4,,-0.13146846492245434,0.008778531191917766,0.13781790232104096,0.4346031446257743,0.03250899137129351,0.033600560893859155,1.6076531353254646e-05,2.6205851134201103e-05
R4,,0.6,0.2,6,,-0.13250927954811956,0.008753998249184042,0.13594030048196648,0.4323089888791797,0.031834533928224114,0.033328217142681575,1.118706534388065e-05,2.5908304026180113e-05
R5,,0.6,0.2,7,,-0.13198608960050665,0.00872926231823191,0.13817846656246982,0.4347935357018124,0.032519123771215366,0.03370880933251662,1.6178788965993004e-05,2.6556975853191888e-05
R6,,0.6,0.2,7,,-0.13068647280727247,0.008368131179313586,0.1288515702810408,0.404503553808693,0.031235769157694295,0.031914844610704506,5.031051791341012e-06,2.1845144068149258e-05
R7,,0.6,0.2,8,,-0.132342489906292,0.008534622402124215,0.13793571060640317,0.43159487669484164,0.03249365208473228,0.03371200473722519,1.6136487857221122e-05,2.6494771361512517e-05
R8,,0.6,0.2,9,,-0.14669182548003654,0.011455931949633203,0.15280388277558987,0.4070865156356775,0.03880610922837156,0.03711303589024655,1.667735432555496e-05,3.872138180458996e-05
R9,,0.6,0.2,9,,-0.12587370517402244,0.008396268733265374,0.12988725384420421,0.42195897152939377,0.03119389029333333,0.031789706370529705,1.1496821484589505e-05,2.1016520515849918e-05
R10,,0.6,0.2,9,,-0.1263849704536448,0.009679117994078893,0.12644141259019032,0.42185588294495596,0.03055424997438328,0.031030475607651237,1.3053557866177769e-06,2.0254474269186853e-05
R11,,0.6,0.2,10,,-0.1394137206383837,0.0073389060160560775,0.13732267611200583,0.39526514579680405,0.03313241628259896,0.0342113660829501,1.2314314373446266e-05,2.772986578974334e-05
R12,,0.6,0.3,1,,-0.1328487795050607,0.008108226862243013,0.13710143079331016,0.42376434786335315,0.03243130046462525,0.03364345244160923,1.593755113224577e-05,2.6099586206854836e-05
R13,,0.6,0.3,1,,-0.1267220635183063,0.008900493251017254,0.12949512062552393,0.42376061940029397,0.031068239659073852,0.031715023047291645,8.01660125463974e-06,2.1287189582991315e-05
R14,,0.6,0.3,3,,-0.14145221524009016,0.006207227916359342,0.1391034522812262,0.3839028183505731,0.033741440207313775,0.034820907661677995,1.7969339230907115e-05,2.8693770442693172e-05
R15,,0.6,0.3,5,,-0.1431591609962096,0.0058392555552605795,0.14006654526192847,0.38012613925259525,0.03394867782525171,0.03515984785410119,1.9137149075272373e-05,2.9608658442619653e-05
R16,,0.6,0.3,5,,-0.14314767023838185,0.005876639580552848,0.140046233764189,0.38070334108652604,0.03391870308114424,0.035150553800946234,1.8918543339331065e-05,2.9626067315767737e-05
R17,,0.6,0.3,6,,-0.1428574081466603,0.005891573194184912,0.13994237689174432,0.3809261906902543,0.03391205009876626,0.035110448136574136,1.905111978623198e-05,2.94703332541227e-05
R18,,0.6,0.3,6,,-0.14107357677504728,0.007613762401068145,0.13930514642522285,0.3913673008614676,0.03402663748193902,0.03465932760884317,1.3244322727623238e-05,2.9030274831707788e-05
R19,,0.6,0.3,7,,-0.1253106821710922,0.007787689598499377,0.13062624055294994,0.4276812179915001,0.030872281723370552,0.03195983823868794,1.494441690194966e-05,2.117152095959747e-05
R20,,0.6,0.3,7,,-0.13049825069536644,0.008199805856656202,0.1311260859290639,0.41140413529164355,0.03153306824517166,0.03235479502297272,9.018220869515019e-06,2.2727615340246806e-05
R21,,0.6,0.3,8,,-0.1435916574767687,0.0062528505723683046,0.14019965244794186,0.38150474994802597,0.03404153906731961,0.03515983153569146,1.718060030895868e-05,2.9936158917633687e-05
R22,,0.6,0.3,8,,-0.13074515327057745,0.00896570472857008,0.13555669780389965,0.4389720135945576,0.03164225291778612,0.0331102054466596,1.1718478282684662e-05,2.52872071561595e-05
R23,,0.6,0.3,9,,-0.14236223315161692,0.006245291537550041,0.13972315667883903,0.3832549654239456,0.033905880263993174,0.03499226527866968,1.7840141439911848e-05,2.929794963867488e-05
R24,,0.6,0.3,9,,-0.1272958874783312,0.009613257433871002,0.12872511417759236,0.42613912106732565,0.03091886260487155,0.031528417217333814,3.5739986021694233e-06,2.1382345100881116e-05
R25,,0.6,0.3,9,,-0.12483490122983662,0.00905631846147243,0.12519729491425866,0.44765104177983395,0.028468604589384112,0.03078253829510466,9.200366394816451e-07,2.0073217358345412e-05
R26,,0.6,0.3,9,,-0.1409137166891794,0.007416429041762783,0.1367420492057009,0.3951863752072866,0.032756257753913616,0.03418876817737648,8.742637546279359e-06,2.8150878698208677e-05
R27,,0.6,0.3,9,,-0.1422210238823402,0.006403450397895062,0.13967517399849053,0.3842284314282983,0.03391551894334978,0.03495415586239773,1.7292442320806216e-05,2.9272142642154233e-05
R28,,0.6,0.3,10,,-0.13137228491717665,0.008816163600100747,0.13781082873247094,0.4355685614054949,0.03247681837911094,0.03358793375685952,1.598738831934292e-05,2.619912083960739e-05
R29,,0.6,0.3,10,,-0.2061183913913976,0.012329604351913631,0.19580114771390053,0.37871966455742406,0.048863859385977,0.04898956498615023,6.847418272767395e-06,0.00012052516747703987
R30,,0.6,0.3,10,,-0.13212032493568815,0.008566300832301506,0.13656349737822132,0.43027207015598057,0.032150509823430665,0.03343875143757243,1.3789360433918981e-05,2.5874189227328576e-05
R31,,0.6,0.4,1,,-0.1415896871683638,0.008065735846068171,0.13631199859496046,0.3988304604350144,0.03257160822324271,0.03407389464632719,4.272521128576564e-06,2.8489575598746758e-05
R32,,0.6,0.4,3,,-0.13334134545376045,0.007829474306294956,0.13632688730747305,0.4178057758286293,0.03234461957939719,0.03356615008596083,1.5219843826286024e-05,2.5792998171532872e-05
R33,,0.6,0.4,4,,-0.14449451907274563,0.014318607411273805,0.15391434016255434,0.4473798281786127,0.037997928546559374,0.03684823495024651,5.768410035196628e-06,4.0589489868444976e-05
R34,,0.6,0.4,6,,-0.14133725850170184,0.00836420636023963,0.13667951963636468,0.3997471218389828,0.03282311843591702,0.03409092840764514,4.217150934030461e-06,2.8580235208469256e-05
R35,,0.6,0.4,6,,-0.14124628551629798,0.007869295421118847,0.13920859734279364,0.3940532952143282,0.03390123269878516,0.03462146896175589,1.1601178247574645e-05,2.921144927983772e-05
R36,,0.6,0.4,8,,-0.1412811826430283,0.006294882596027935,0.13897974787656295,0.38527076922838027,0.03366430480235362,0.034775504225246105,1.7518810545688535e-05,2.8642042444457337e-05
R37,,0.6,0.4,8,,-0.14000669266515373,0.00806824993284777,0.137466130784783,0.3992573396622465,0.033180811863943664,0.03418877801722592,8.782348597131204e-06,2.8259823089100283e-05
R38,,0.6,0.4,9,,-0.20536766506435888,0.012216612383242408,0.19433065657813028,0.38106416621185885,0.0481311177898255,0.0486798919286017,3.4908676483570806e-06,0.00011844457209939629
R39,,0.6,0.4,10,,-0.12603454686588741,0.007779452889381135,0.13039887869328082,0.4178146957278717,0.0313050837116006,0.03197008397798151,1.43921206012206e-05,2.106785522302668e-05
R40,,0.7,0.2,1,,-0.14293159767021682,0.007149554866047253,0.1397276045373787,0.3869322634398782,0.03400984631100106,0.03491548621794344,1.3449779180524372e-05,2.9770419823103895e-05
R41,,0.7,0.2,2,,-0.1437457745183296,0.006216477694933647,0.13988422823796348,0.3809513181690486,0.03392905230917445,0.03511350029234501,1.6508061851586504e-05,2.9847087370115643e-05
