Rep,Center position,cp,mp,run,Total solutions,b1,b2,b3,k,Mean,Risk,Skewness,Semikurtosis
R1,,0.6,0.2,1,,-0.12459707720968269,0.010972603666919645,0.09655383566163206,0.4291472328808307,0.02055939708943686,0.0017114908721469124,-3.4861919542935676e-05,1.2838945318952563e-05
R2,,0.6,0.2,1,,-0.3159375894437322,0.012307275685032766,0.2585017102817561,0.29817685107953834,0.06943331910749133,0.01060050472444565,-6.799626512031263e-05,0.0004156442918781373
R3,,0.6,0.2,1,,-0.1831348304836758,0.01670926071933067,0.16970591531322335,0.3783565174588652,0.044780496002585574,0.004304435937483851,-3.66655899808716e-05,7.225885455989675e-05
R4,,0.6,0.2,1,,-0.12404258191258985,0.012625474238152632,0.10683513242463215,0.42514747882430265,0.025292787345971825,0.0018785458369891949,-2.8356228180954662e-05,1.4821744299561197e-05
R5,,0.6,0.2,1,,-0.18348400958195982,0.016967987326103218,0.16854837298127545,0.37616801050631565,0.044645115480034546,0.0042662830184206375,-4.094839033245377e-05,7.137215894257229e-05
R6,,0.6,0.2,1,,-0.199948131136837,0.019892444893334613,0.18914551383266884,0.3758582915670537,0.05137249125655968,0.005230842560450311,-4.472106767424559e-05,0.00010622699903156185
R7,,0.6,0.2,1,,-0.25970098446554535,0.0187160594056163,0.2132767111764832,0.33378089061477023,0.056814657016493464,0.0072794382271827275,-0.0001348724679265228,0.00021111893068666464
R8,,0.6,0.2,1,,-0.3094785926870024,0.013066371492230356,0.2541463726782696,0.3106584555252683,0.0668098468357768,0.010312522309341031,-8.823801823446462e-05,0.00039927751371760894
R9,,0.6,0.2,1,,-0.25816367155956865,0.01924232809472591,0.21234874073436838,0.3373947844841821,0.056445656657893195,0.007222169975975413,-0.00013998796956500202,0.00020883239999319823
R10,,0.6,0.2,1,,-0.3165999304039664,0.012190372022759636,0.2603451399050627,0.3003366780016791,0.06963971695775646,0.010737713715602872,-6.25350310428193e-05,0.00042585709959673
R11,,0.6,0.2,1,,-0.3304513424551713,0.029805779468488308,0.2658445073471678,0.34611762201446983,0.07116449422851565,0.011529571126334575,-0.0004135079454546544,0.0005538656539309406
R12,,0.6,0.2,1,,-0.2035987921499986,0.018418922335002596,0.1959648656531674,0.3668959169017116,0.05356737409553165,0.005527575241675886,-2.0091538528660597e-05,0.00011550174778375449
R13,,0.6,0.2,1,,-0.1941278278496236,0.021265255753945,0.17679305988021793,0.38957831995261244,0.04703398266133671,0.00474354856836975,-7.694560977229395e-05,9.108742253540295e-05
R14,,0.6,0.2,2,,-0.14317157177600937,0.006011315783895129,0.14022781060908565,0.3808341585878855,0.03403877834491662,0.0028836412126260385,1.876930665395403e-05,2.972056141398933e-05
R15,,0.6,0.2,2,,-0.3528108589910987,0.022031240321562492,0.28868718718369973,0.3171013432571291,0.07813664725072297,0.013237535731435105,-0.0002538335241834639,0.0006814901681426568
R16,,0.6,0.2,2,,-0.12245436698919393,0.009115564272627264,0.09882213844624659,0.4280297296574283,0.020806753668448072,0.0017272449597326017,-2.647527597464434e-05,1.2606830666320965e-05
R17,,0.6,0.2,2,,-0.1591868018930481,0.025906340000185567,0.16049020656672514,0.4583901876038505,0.042959041997459604,0.0037155047167639556,-6.644378591105172e-05,5.698972523089189e-05
R18,,0.6,0.2,2,,-0.20462368937441514,0.01807600877964298,0.19907038150094744,0.3682051442915579,0.054253039191285594,0.005669333414025201,-1.0695673656142905e-05,0.00012051779443315093
R19,,0.6,0.2,2,,-0.26261689101786195,0.019428437818864202,0.21727627161250643,0.3337534482299605,0.05830902436012943,0.007501313432750107,-0.00013726738660178943,0.00022369229305452596
