Rep,Center position,cp,mp,run,Total solutions,b1,b2,b3,k,Mean,Risk,Skewness,Semikurtosis
R1,,0.6,0.2,1,,-0.040433727678737236,0.011487105275854172,0.1418488224659423,1.2145666178657208,0.026682043682475565,0.17154404778067214,7.450847927063208e-05,3.167927299151252e-06
R2,,0.6,0.2,1,,-0.02814625181746068,0.045250548801128575,0.10005676917539949,0.39749080567482653,0.05442115187713813,0.12815548456762346,-2.616800997146017e-06,1.314204958233337e-06
R3,,0.6,0.2,1,,-0.019786176646476382,0.040080354293304914,0.07490033643222352,0.9694514218664929,0.034185892732820515,0.0930924770895456,-6.922339056615096e-06,7.324522419476528e-07
R4,,0.6,0.2,1,,-0.021322032204419028,0.013321175396797003,0.11540652382530009,0.8507161073185423,0.03293893671249032,0.13359578974775108,4.139847931491153e-05,1.1732167352691772e-06
R5,,0.6,0.2,1,,-0.03817118662296761,0.011066488373323103,0.13868394946641666,1.2250280810120011,0.026189876512380916,0.16612975259352994,6.975972670509502e-05,2.724694118852551e-06
R6,,0.6,0.2,1,,-0.01862718391068781,0.016844453897210915,0.10772462235905099,0.8142477750457379,0.033930727104289064,0.12393967072513584,2.9316306347852768e-05,9.29565743943008e-07
R7,,0.6,0.2,1,,-0.029055428895268368,-0.00576597701845729,0.09238652437329424,1.4370443404053814,0.007505124641161457,0.10978364975616703,2.824509290625675e-05,3.69223253825953e-07
R8,,0.6,0.2,1,,-0.03015091250082415,0.03588965547085285,0.11291023188194474,0.6247388963615002,0.04689525918399948,0.14231837665115588,9.977150103981107e-06,2.2426123460860243e-06
R9,,0.6,0.2,1,,-0.011014826111050178,0.008509237777948554,0.06765801784876938,12.004280846978991,0.0017720883658075984,0.03360238472042715,2.0908027909389812e-07,1.0899384812667539e-08
R10,,0.6,0.2,1,,-0.03990145358137021,0.01154759269425418,0.14094663989258152,1.2201751620415755,0.026551408600567622,0.17007323546453237,7.269857112800687e-05,3.055511536887312e-06
R11,,0.6,0.2,1,,-0.01607629122930351,0.02682107961441013,0.09111658450205959,1.5533350985717689,0.026363151690721568,0.09830983079775397,5.553630019283012e-06,5.257375770138638e-07
R12,,0.6,0.2,1,,-0.012699506174284864,0.007699915231625333,0.06738949592883228,1.1754120576766849,0.015907981993287967,0.0755414083506893,7.329485367790978e-06,1.0865554549940624e-07
R13,,0.6,0.2,1,,-0.009155505571184797,0.014644655409188174,0.06810531793281115,5.710545233209576,0.008501247500660376,0.046863210818307244,6.721769481708109e-07,3.2668371005187045e-08
R14,,0.6,0.2,1,,-0.019787568581033574,0.040701627824832,0.09524352962925857,0.5891663970865368,0.04664930578038767,0.1146251360940044,-2.3965956457588507e-07,1.0270914495731481e-06
R15,,0.6,0.2,1,,-0.016242170013228648,0.013909336192138116,0.11174647012643757,1.0188360668875496,0.030532204448292202,0.12283641530660182,3.440023422293469e-05,7.514957053506525e-07
R16,,0.6,0.2,1,,-0.04048076533741415,0.011690078446958047,0.14193635576963515,1.2114228008770207,0.026848945307403314,0.17175328039168042,7.437401647341483e-05,3.1966154233727324e-06
R17,,0.6,0.2,1,,-0.04038935784411908,0.011730762980547095,0.14179002449481592,1.2093052953785486,0.026900717885703182,0.17157463175593807,7.41208576998928e-05,3.184963401396206e-06
R18,,0.6,0.2,1,,-0.009356473169367042,0.015183409824962203,0.06763460990441313,3.3923779919926838,0.011677636987022164,0.05644251858218807,1.5975589349693206e-06,5.338751025203637e-08
R19,,0.6,0.2,1,,-0.015418695644466806,0.0057755579902617205,0.06798948797905066,1.0443748830362611,0.015577865815638088,0.07990330535931657,8.766926938037507e-06,1.4009004624900719e-07
