Rep,Center position,cp,mp,run,Total solutions,b1,b2,b3,k,Mean,Risk,Skewness,Semikurtosis
R1182,,0.7,0.3,1,,-0.03849864300489318,0.016702286288817828,0.1404707715843817,1.01855421613043,0.03343291098281724,0.022867784261539476,6.81477173072184e-05,3.552956051208799e-06
R1183,,0.7,0.3,1,,-0.03880606744494143,0.01553827335167384,0.14453558950911863,1.2089219650369754,0.029866359607066302,0.022512295360945008,7.189576352404831e-05,3.393299010284065e-06
R1184,,0.7,0.3,1,,-0.023804811228848723,0.04278081943671164,0.09629624804084785,0.44994789151514136,0.0509036508221716,0.014535637321714895,-1.4599044652993192e-06,1.0917582821093284e-06
R1185,,0.7,0.3,1,,-0.019776356681338557,0.0398323110109859,0.07945380727591975,0.7687062868741177,0.038079600176983155,0.012093766164411681,-5.206381754295992e-06,7.469298593092529e-07
R1186,,0.7,0.3,1,,-0.02431567009957322,0.0138387023175737,0.11199638905140888,0.6276288565512265,0.036635945467488315,0.019611837409125445,3.791756971240816e-05,1.4360486560754221e-06
R1187,,0.7,0.3,1,,-0.036241028166316434,0.0212958454283707,0.1427476937628738,0.9329748130924529,0.03882618105083861,0.023242782391976264,6.55710892547648e-05,3.853610191502151e-06
R1188,,0.7,0.3,1,,-0.012700573552416824,0.012266018239394726,0.10395823439011008,2.8905929374109465,0.014775142498880388,0.010578041100709916,1.1434407649744926e-05,1.5396219480060718e-07
R1189,,0.7,0.3,1,,-0.03334430603538269,0.010777893787878927,0.1347911520041558,1.536563164002746,0.021859169438900677,0.01927871982904824,5.5404796797862445e-05,1.7353120855891248e-06
R1190,,0.7,0.3,1,,-0.03906663339441633,0.01599435628801787,0.14449444933751326,1.1954469108704069,0.03026880827176293,0.022598296753662206,7.131455711681313e-05,3.479034463778228e-06
R1191,,0.7,0.3,1,,-0.02106226410900343,0.041659078906149685,0.0944488049291988,0.474674732894336,0.049463338641237496,0.014137314812047677,-7.037939548124309e-07,9.551933482576443e-07
