Rep,Center position,cp,mp,run,Total solutions,b1,b2,b3,k,Mean,Risk,Skewness,Semikurtosis
R1,,0.6,0.2,1,,-0.05734325632130798,0.011664913864800557,0.14124239106979997,0.9066753489298216,0.029237247419150014,0.001467182578892411,7.730334572895172e-05,6.337345004339737e-06
R2,,0.6,0.2,1,,-0.01888446303298693,-0.0024296052816681203,0.061996999553405714,7.561943297395486,-0.005933721950214655,6.730711544020137e-05,7.861699663026533e-07,1.0466238324312862e-08
R3,,0.6,0.2,1,,-0.03683082774024892,0.014147609204599003,0.12992258476628077,0.8877063256531025,0.032826652034376506,0.0010214982591367201,5.853035894064591e-05,2.8520309874167976e-06
R4,,0.6,0.2,1,,-0.011834910956017086,0.013840185677457118,0.10332330746092189,1.5997896057533556,0.023150240797954493,0.00034732478390030587,2.0051161321809513e-05,3.0492493021415984e-07
R5,,0.6,0.2,1,,-0.052933404808224685,0.01244075830760789,0.1406913060886955,0.955134235084036,0.029270663210878956,0.0013702675437478854,7.493260551766766e-05,5.466137890012595e-06
R6,,0.6,0.2,1,,-0.021638723835209074,0.013441210029693482,0.11963548807769969,0.726265798846179,0.03682026379710639,0.0007864473781447022,4.792198236301735e-05,1.4751229320577764e-06
R7,,0.6,0.2,1,,-0.03659503664239516,0.022354133241842065,0.11474947744295133,0.44720057962855525,0.04516826218490971,0.0009392457582481268,2.6683167029389253e-05,2.4677542148706343e-06
R8,,0.6,0.2,1,,-0.012609448220375755,0.01226529772537764,0.1038076054189385,3.2591714298233985,0.013494556344756593,0.00022941537677951445,9.64981797532698e-06,1.3171515593462597e-07
R9,,0.6,0.2,1,,-0.05470100187236255,0.012440006566433816,0.14357045280017522,0.9885814903599272,0.028721986550901787,0.0014255726461901317,7.896087591527594e-05,5.9435086364963456e-06
R10,,0.6,0.2,1,,-0.028004798767182655,0.026754844023459803,0.11280051559820396,0.7197169843189686,0.04031353624674642,0.0007764169901902207,2.153245255456169e-05,1.85465075087099e-06
R11,,0.6,0.2,1,,-0.038982524695424514,0.023618141429758717,0.11866406843822704,0.5177417814860417,0.04425239798467688,0.0010017564496597512,2.8854734472846974e-05,2.952048499018433e-06
R12,,0.6,0.2,1,,-0.05373721395455061,0.01206718024422124,0.14125880449590308,0.9583644523073874,0.028950409504240777,0.0013884415489574273,7.652349353852432e-05,5.6123049794928385e-06
R13,,0.6,0.2,1,,-0.01312722866089508,0.011772304376109608,0.10546538918855052,2.862433134441631,0.01467459881523855,0.00025346302906662345,1.232510450523254e-05,1.6134063853413673e-07
R14,,0.6,0.2,1,,-0.019799151760992232,-0.0012723740494579128,0.06457728642735061,1.1986484065012697,0.008652488826804219,0.00021846191803958,9.6843455165634e-06,1.164603903681263e-07
R15,,0.6,0.2,1,,-0.02152418373873794,0.011798610961033197,0.11960962055876667,0.7751698528659109,0.03488941086417446,0.0007649124632624852,4.967661548350826e-05,1.3804234647462148e-06
R16,,0.6,0.2,1,,-0.013147185509442008,0.011814506028699993,0.10205742319871661,2.105070108098834,0.01788470817440472,0.0002926724538632919,1.590849624612013e-05,2.173623269740167e-07
R17,,0.6,0.2,1,,-0.03979737317632921,0.020459588989073983,0.12094405057598233,0.563350179851138,0.0417403909396904,0.0010443279581813089,3.632437012012877e-05,3.129782308548818e-06
