Rep,Center position,cp,mp,run,Total solutions,b1,b2,b3,k,Mean,Risk,Skewness,Semikurtosis
R1,,0.6,0.2,1,,-0.040433727678737236,0.011487105275854172,0.1418488224659423,1.2145666178657208,0.026682043682475565,0.17154404778067214,7.450847927063208e-05,3.167927299151252e-06
R2,,0.6,0.2,1,,-0.021322032204419028,0.013321175396797003,0.11540652382530009,0.8507161073185423,0.03293893671249032,0.13359578974775108,4.139847931491153e-05,1.1732167352691772e-06
R3,,0.6,0.2,1,,-0.03817118662296761,0.011066488373323103,0.13868394946641666,1.2250280810120011,0.026189876512380916,0.16612975259352994,6.975972670509502e-05,2.724694118852551e-06
R4,,0.6,0.2,1,,-0.01862718391068781,0.016844453897210915,0.10772462235905099,0.8142477750457379,0.033930727104289064,0.12393967072513584,2.9316306347852768e-05,9.29565743943008e-07
R5,,0.6,0.2,1,,-0.03015091250082415,0.03588965547085285,0.11291023188194474,0.6247388963615002,0.04689525918399948,0.14231837665115588,9.977150103981107e-06,2.2426123460860243e-06
R6,,0.6,0.2,1,,-0.03990145358137021,0.01154759269425418,0.14094663989258152,1.2201751620415755,0.026551408600567622,0.17007323546453237,7.269857112800687e-05,3.055511536887312e-06
R7,,0.6,0.2,1,,-0.01607629122930351,0.02682107961441013,0.09111658450205959,1.5533350985717689,0.026363151690721568,0.09830983079775397,5.553630019283012e-06,5.257375770138638e-07
R8,,0.6,0.2,1,,-0.016242170013228648,0.013909336192138116,0.11174647012643757,1.0188360668875496,0.030532204448292202,0.12283641530660182,3.440023422293469e-05,7.514957053506525e-07
R9,,0.6,0.2,1,,-0.04048076533741415,0.011690078446958047,0.14193635576963515,1.2114228008770207,0.026848945307403314,0.17175328039168042,7.437401647341483e-05,3.1966154233727324e-06
R10,,0.6,0.2,1,,-0.04038935784411908,0.011730762980547095,0.14179002449481592,1.2093052953785486,0.026900717885703182,0.17157463175593807,7.41208576998928e-05,3.184963401396206e-06
R11,,0.6,0.2,1,,-0.021844340104549914,0.013640618379282082,0.11681524323920006,0.7656663867987393,0.035163649423017564,0.136448261367026,4.361881829148007e-05,1.33740806047185e-06
R12,,0.6,0.2,2,,-0.05762738992474144,0.011882415126492948,0.14289676249048014,0.9358345337175742,0.02892020172863278,0.19511555417524776,7.920527051946631e-05,6.500220780585016e-06
R13,,0.6,0.2,2,,-0.01983338937399811,0.012843230290295516,0.11616772230149035,0.9048766860134713,0.03220306109740231,0.13214807757190772,4.2222601652863655e-05,1.067180759961782e-06
R14,,0.6,0.2,2,,-0.021713462961797693,0.012338313707935557,0.11664425539972918,0.7622970757390621,0.034567361520399034,0.13615717639414948,4.512350041813608e-05,1.3097052604509124e-06
R15,,0.6,0.2,2,,-0.052802722557554374,0.01338464626790026,0.1395605268985081,0.9328694235813836,0.030052018424539022,0.18720344430879848,7.115835029405655e-05,5.471986312171678e-06
R16,,0.6,0.2,2,,-0.05547379572271685,0.012042117087500564,0.14170730980415477,0.9412084545236846,0.029072396502035986,0.19173641548575918,7.721980773102148e-05,5.9930821793575065e-06
R17,,0.6,0.2,2,,-0.022334823264991255,0.012301333870805006,0.11887474260608034,0.6781836807900307,0.0370553977887029,0.13976535730358627,4.873045634108005e-05,1.5341921933159395e-06
R18,,0.6,0.2,2,,-0.05659195670262284,0.012014605269487067,0.14217228184229513,0.9355460421601043,0.02905710325624681,0.19339593620704335,7.788133352520983e-05,6.249897865186989e-06
R19,,0.6,0.2,2,,-0.021618387446066683,0.013455213354831528,0.11829016860276403,0.7552250977611642,0.03577328861314771,0.13776989888867508,4.5870119789075435e-05,1.3874761401213232e-06
R20,,0.6,0.2,2,,-0.012834361414531403,0.025551539547181083,0.11002985484816634,1.147070680285086,0.03497064580736886,0.11680099772748032,2.0472749699610453e-05,7.483602875593288e-07
R21,,0.6,0.2,2,,-0.05490889367264776,0.012235690577965131,0.14007764857723218,0.915804325146453,0.02955234877251305,0.19004128783282495,7.442767722154242e-05,5.819981643536807e-06
R22,,0.6,0.2,3,,-0.05462767838376924,0.012380009780613887,0.1433747784926808,0.9869646697197777,0.028701524924455865,0.19169058870562042,7.879292915182831e-05,5.911581452536382e-06
R23,,0.6,0.2,3,,-0.0577449435533864,0.011645649566845433,0.14124198758607515,0.9082661728873905,0.029088501753131903,0.1940985159940774,7.71160069638137e-05,6.405926201336415e-06
R24,,0.6,0.2,3,,-0.020493290642473617,0.013097900215412756,0.11566373383677353,0.8590727596769504,0.03292191092359221,0.1329084672725808,4.189355105781039e-05,1.130247747421639e-06
R25,,0.6,0.2,3,,-0.05748022202059104,0.011412143325106674,0.13970996951046316,0.8749561326417452,0.0295512420084729,0.19288195018445511,7.557532857811468e-05,6.264860822710839e-06
R26,,0.6,0.2,3,,-0.03726984384210269,0.02133205523641679,0.14310946418618506,0.9201955733023962,0.03900009951638227,0.1755998802990638,6.61203516488299e-05,4.036267351378735e-06
R27,,0.6,0.2,3,,-0.03177489493821736,0.022544161434936302,0.12314069822437254,0.7862456564697811,0.03874809577141325,0.1525478587757876,3.7297384223689275e-05,2.4696436405218705e-06
R28,,0.6,0.2,3,,-0.03418922446383567,0.020637936732714357,0.13960904825567813,0.9423678275199587,0.03796312040377492,0.16878439516171487,6.183291470218264e-05,3.3543071716922623e-06
R29,,0.6,0.2,3,,-0.03126907543608165,0.021567713079553436,0.11402508284312127,0.6287494429606661,0.039752299012198414,0.14437771370988337,2.8979123875757642e-05,2.042600821573941e-06
R30,,0.6,0.2,3,,-0.03102514598071582,0.024181350776049854,0.11872677977085373,0.6675674753879777,0.0414794116285658,0.14854944986906668,3.053357585576517e-05,2.305352260475061e-06
R31,,0.6,0.2,3,,-0.014098028167029535,0.014284500314980714,0.10611754790344947,1.3054136719177738,0.026165688392365133,0.11130393693652947,2.5117392675304965e-05,4.6988891363980407e-07
R32,,0.6,0.2,3,,-0.011951118137299595,0.014307190328822782,0.10408080750013592,1.300472935361037,0.026397182092631456,0.10739255936331872,2.3462278110725347e-05,3.940557640964421e-07
R33,,0.6,0.2,3,,-0.03161464973503561,0.021123344405421685,0.13506859269561677,0.9031493351663976,0.03854577225143031,0.1624590244859218,5.499254200968682e-05,2.901836961745386e-06
R34,,0.6,0.2,3,,-0.03378363146698644,0.020300232170598592,0.1387699015790115,0.9535664901108699,0.03742202191426108,0.16738418955979462,6.093753498063861e-05,3.2224891852543946e-06
R35,,0.6,0.2,3,,-0.03264067440429567,0.02121597894164467,0.13778650119415295,0.9305875089692192,0.0384263340965299,0.16569493842637353,5.836943713655216e-05,3.124698032736204e-06
R36,,0.6,0.2,3,,-0.03480547231041714,0.020459907754316532,0.14020668929049232,0.9386148549297948,0.03796567344869264,0.1700249244455741,6.311221951683318e-05,3.458553070386643e-06
R37,,0.6,0.2,3,,-0.027772421990125737,0.02422222683686579,0.10939031220083296,0.7380757856998356,0.03768311688083978,0.13556525681855694,2.143289392274942e-05,1.632527384587762e-06
R38,,0.6,0.2,3,,-0.03130105823728848,0.021600152737098016,0.11324973247077859,0.6140992798542617,0.039927087427333835,0.14373036808204753,2.8111388395130472e-05,2.012860715328041e-06
R39,,0.6,0.2,3,,-0.03582231505837597,0.020654872896117338,0.14123322700395208,0.9058944050799177,0.03886574159382507,0.17254356714997032,6.493205523165255e-05,3.7142182284897057e-06
R40,,0.6,0.2,3,,-0.036898991806778435,0.020188322123674343,0.1428518097531351,0.916463087901429,0.03854115972040291,0.17499549623398647,6.822184924030808e-05,3.910671142338573e-06
R41,,0.6,0.2,3,,-0.03663031665079297,0.01980054725583577,0.14207141552297375,0.9265546718422044,0.037963693285696175,0.17380230191522208,6.746596536010981e-05,3.782563001179343e-06
R42,,0.6,0.2,3,,-0.0544549326338508,0.012318663551604957,0.14277221211740704,0.9765016556270452,0.02882485294759424,0.1911294189029645,7.811468529286173e-05,5.847582240761423e-06
R43,,0.6,0.2,3,,-0.03116990151318466,0.021271683540507104,0.11109590546908256,0.5978994537252029,0.039567398811007654,0.1415513926545507,2.6327042747308423e-05,1.8998096531496641e-06
R44,,0.6,0.2,3,,-0.035860019240679164,0.02064432474388793,0.14126982121457757,0.9056724019970548,0.038866520609803154,0.17261949302588214,6.501159486891905e-05,3.72105314082864e-06
R45,,0.6,0.2,3,,-0.03493983440596212,0.01959576490181017,0.1392125318751087,0.9368423578041059,0.03728577133352512,0.1691984477348054,6.310962173863751e-05,3.369875518975584e-06
R46,,0.6,0.2,4,,-0.03715494485448416,0.019912006667430572,0.14395004422313754,0.9298151177934685,0.03830141678496486,0.1760821048960747,7.040379347457611e-05,3.976326151163132e-06
R47,,0.6,0.2,4,,-0.032959304097346515,0.02347727656959297,0.13762482760474198,0.9157671900216993,0.039780087910318916,0.16616915564147833,5.411577015228776e-05,3.2871381275535023e-06
R48,,0.6,0.2,4,,-0.03718776616710494,0.018291578308908,0.1422062848007613,0.9707259613284739,0.03606661853933017,0.17369980257509451,6.957454697717565e-05,3.6875262462046707e-06
R49,,0.6,0.2,4,,-0.035292079655831365,0.022740131636576746,0.14210019982585076,0.9097658434498143,0.040167489227006845,0.17286721649431896,6.230309117174088e-05,3.816725366978055e-06
R50,,0.6,0.2,4,,-0.021064306518070446,0.012115959251780151,0.11688125884634568,0.8036608467128818,0.03376626542052112,0.1352858852339407,4.5301424449764275e-05,1.2356798496725416e-06
R51,,0.6,0.2,4,,-0.035648087826397355,0.017705084534108313,0.13566275070713799,0.9402632806592593,0.035174785159666606,0.16637247478618516,6.054599232776662e-05,3.1350347681611027e-06
R52,,0.6,0.2,4,,-0.014982913086264635,0.011960734925410308,0.11039624347970108,1.1275785629661137,0.027954134612927624,0.11860965287624953,3.3329508602636e-05,5.937168476461554e-07
R53,,0.6,0.2,4,,-0.013937684289457093,0.015503248954607246,0.10842578760142262,1.3155365965773687,0.027205053539980543,0.11319226984768477,2.5919144074570796e-05,5.097022028148217e-07
R54,,0.6,0.2,4,,-0.021109270260538392,0.012222791726002342,0.1158607265256001,0.8690416387837966,0.032198533164101185,0.13356397431382933,4.3091770725992675e-05,1.1397843178771435e-06
R55,,0.6,0.2,4,,-0.03155448533785053,0.022379691314675196,0.11322234619548299,0.593663089999839,0.040835262408022835,0.14407702778607484,2.699675336912216e-05,2.0485051706178604e-06
R56,,0.6,0.2,4,,-0.011655253170805603,0.013625167243860852,0.10542343494535639,1.5283141157542093,0.02413846620428323,0.10477882356914821,2.23687880462121e-05,3.3101171213066205e-07
R57,,0.6,0.2,4,,-0.024747142082529348,0.02629647918898184,0.10892452010420735,0.8201320865292386,0.03749498769271014,0.13142471653929505,1.8945671950055343e-05,1.4576128729154287e-06
