Rep,ADANIENT.NS,ADANIPORTS.NS,AXISBANK.NS,BAJFINANCE.NS,BHARTIARTL.NS,HDFCBANK.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,RELIANCE.NS,SBIN.NS,TATASTEEL.NS,TCS.NS
F1,0.28079541923939305,0.2484082919113509,0.0,0.26354176595422363,0.0,0.0,0.0,0.0,0.10136570976913353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1058888131258989
F2,0.2780330765604711,0.0,0.0,0.22093501748204214,0.2331918944599159,0.0,0.0,0.0,0.15478160010342398,0.11305841139414691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2447508290247083,0.0,0.0,0.0,0.0,0.10233701005112197,0.0,0.0,0.0,0.24900983211527028,0.0,0.0,0.2372384738126672,0.0,0.0,0.0,0.1666638549962322,0.0
F4,0.2946882696776483,0.22284593812673337,0.0,0.2336439884493135,0.0,0.0,0.0,0.0,0.09838643652764466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15043536721866024
F5,0.2833980434773318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22724941507427604,0.0,0.0,0.2756684459687679,0.0,0.08203148243041221,0.0,0.1316526130492121,0.0
F6,0.18664903912833802,0.0,0.0,0.20108297083296744,0.15850245953219588,0.0,0.0,0.0,0.28095155504906005,0.17281397545743857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.29986071594009733,0.23807781585494642,0.0,0.24538672836193473,0.0,0.0,0.0,0.0,0.0804619072846258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13621283255839567
F8,0.292681811096949,0.0,0.0,0.0,0.0,0.0,0.0,0.22007508733425732,0.0,0.0,0.1301003921041639,0.1899629957786758,0.0,0.16717971368595397,0.0,0.0,0.0,0.0
F9,0.23363618908640996,0.0,0.0,0.2239690678910545,0.1279716875628755,0.0,0.0,0.0,0.25982950137660793,0.1545935540830522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F10,0.2944025073981207,0.22740561105517687,0.0,0.23998164285655,0.0,0.0,0.0,0.0,0.09359531429658838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14461492439356402
F11,0.2844802939291802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2597411725764715,0.0,0.0,0.2425799563954758,0.0,0.08328544237936339,0.0,0.12991313471950905,0.0
F12,0.22062974005937896,0.0,0.0,0.19535404676765056,0.19208997344785486,0.0,0.0,0.0,0.24253536628900868,0.14939087343610694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F13,0.2675516582079552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27200293526395203,0.0,0.0,0.2511884279877082,0.0,0.08309018146147354,0.0,0.1261667970789111,0.0
F14,0.29999999979055336,0.0,0.0,0.20216948957486103,0.2495222171290841,0.0,0.0,0.0,0.12140509404951212,0.1269031994559895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F15,0.29716822078547367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2629520948467777,0.0,0.0,0.23071730559316597,0.0,0.08754920345474344,0.0,0.12161317531983934,0.0
F16,0.2894888522946714,0.0,0.0,0.2037516171985157,0.2531502044378221,0.0,0.0,0.0,0.14696285859586095,0.10664646747312986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F17,0.2918793560934721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24780383484707852,0.0,0.0,0.24357275250807212,0.0,0.08429157072310374,0.0,0.1324524858282736,0.0
F18,0.24047540395617206,0.0,0.0,0.21103394229485395,0.19677676674858924,0.0,0.0,0.0,0.24803211927818264,0.10368176772220213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F19,0.2975093046089785,0.0,0.0,0.2007863670314659,0.24760299817406112,0.0,0.0,0.0,0.1209363328294189,0.1331649973560756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F20,0.29289073280778927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26183050282996184,0.0,0.0,0.2261657471946884,0.0,0.08147173537070333,0.0,0.1376412817968572,0.0
F21,0.23546856564024055,0.0,0.0,0.18725246978599264,0.18600271235177696,0.0,0.0,0.0,0.24961215921459534,0.1416640930073946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F22,0.29560165163878355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24300142563720917,0.0,0.0,0.2302616716807548,0.0,0.09188244804251453,0.0,0.13925280300073792,0.0
F23,0.21025750852718922,0.0,0.0,0.24559549070266917,0.12807857544984183,0.0,0.0,0.0,0.2882734136298155,0.12779501169048435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F24,0.2945730073130181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2415686045754776,0.0,0.0,0.2386054453391279,0.0,0.09048479679885184,0.0,0.13476814597352463,0.0
F25,0.27462308551947634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29048790608891023,0.0,0.0,0.225462763793087,0.0,0.08168015926816344,0.0,0.12774608533036294,0.0
F26,0.2994885125572657,0.0,0.0,0.20915890290038758,0.2538138494361241,0.0,0.0,0.0,0.13691220238948468,0.10062653271673788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F27,0.2154936241591926,0.0,0.0,0.21047833613848232,0.20330720589334236,0.0,0.0,0.0,0.24824836711242793,0.12247246669655462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F28,0.19330508896570459,0.0,0.0,0.23571770057862623,0.1620331344441598,0.0,0.0,0.0,0.28562927553592904,0.12331480047558038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F29,0.2768725580673155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2713463629643755,0.0,0.0,0.23081432613397174,0.0,0.08197231207775062,0.0,0.13899444075658673,0.0
F30,0.28218784989618356,0.0,0.0,0.2193440281819612,0.22515340568206982,0.0,0.0,0.0,0.1522733211573127,0.12104139508247266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F31,0.2883006005924265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2913413062841118,0.0,0.0,0.20131646025530026,0.0,0.08208359495500857,0.0,0.13695803791315284,0.0
F32,0.2934658211000129,0.0,0.0,0.19788225634508155,0.24740361155330753,0.0,0.0,0.0,0.14095236333068056,0.12029594767091747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
