Rep,Center position,cp,mp,run,Total solutions,b1,b2,b3,k,Mean,Risk,Skewness,Semikurtosis
R1,1076,0.7,0.4,7,1731,-0.024156349332530018,0.014747867582378687,0.1260275758548233,1.0965226073728018,0.031113146607225813,0.019013007282126126,4.9106211532415825e-05,1.4400941206517027e-06
R2,79,0.6,0.2,5,1731,-0.035136750344622374,0.017926244130179753,0.13611645702355743,0.9342751623001949,0.0356628041749002,0.022307089651610795,6.111846944168421e-05,3.1271701519072165e-06
R3,80,0.6,0.2,5,1731,-0.01703836149504149,0.018256083678224816,0.10702379862728599,0.996006972434806,0.03168644795267153,0.016027215602870144,2.5757900277550074e-05,7.74374329882769e-07
R4,551,0.7,0.2,1,1731,-0.026985196226135343,0.015338951611804926,0.12819200059137897,0.9251743270372337,0.03447899336054313,0.02049395748698086,5.4492876511748266e-05,1.9239055688296605e-06
R5,174,0.6,0.3,1,1731,-0.025652227853399094,0.014673937682811913,0.12689626667490522,0.9614578282661062,0.03339736379854881,0.01999770353955368,5.302178775450839e-05,1.713751313396992e-06
R6,556,0.7,0.2,1,1731,-0.026364148332293814,0.015104044874604518,0.1278034454132873,0.9188736869880891,0.034541324529789225,0.020421258025612517,5.4435262725431386e-05,1.8650393629873442e-06
R7,240,0.6,0.3,5,1731,-0.029484235196677755,0.03625563328718115,0.1120352728223645,0.5814298500303617,0.048129861429794155,0.018298826315302438,9.466639970679664e-06,2.120666477891159e-06
R8,1190,0.8,0.2,3,1731,-0.031487418560380634,0.02378314475543908,0.1207918883321448,0.7183470433074141,0.0404576861584819,0.020413596178313894,3.3128910926598446e-05,2.4126664862352198e-06
R9,1614,0.8,0.4,5,1731,-0.03008351205489595,0.03034112391894038,0.1164933554645868,0.8090107590936426,0.04064179536081955,0.018912696283379885,1.897457477538527e-05,2.2723718270462946e-06
R10,172,0.6,0.3,1,1731,-0.024315770199418107,0.014549598946463222,0.12519967308569646,0.949407614878062,0.033465857443201436,0.019692184642243284,5.107133075752808e-05,1.577269061362152e-06
R11,131,0.6,0.2,8,1731,-0.02304209621461671,0.01408256800626161,0.12161431575409297,1.0276162163930955,0.031191782315498805,0.01866046613287554,4.555939916190152e-05,1.292709683158119e-06
R12,161,0.6,0.2,10,1731,-0.02709713490783066,0.014664898932589257,0.12723505298912277,0.8150597326658727,0.03629823708274321,0.021051169274194693,5.588430240810622e-05,2.0266206609320304e-06
R13,265,0.6,0.3,7,1731,-0.015585268006139796,0.012038034766999765,0.08167215062532401,1.2027307613957359,0.020302939520645172,0.01196639836940136,1.1420429633032471e-05,2.5773992731593596e-07
R14,816,0.7,0.3,5,1731,-0.05450137818830929,0.012423713092758047,0.1429498997446333,0.9831639552127931,0.028743051953991683,0.025250768869803958,7.799679592847808e-05,5.86447604061274e-06
R15,372,0.6,0.4,2,1731,-0.02077662405699915,0.01148981158699482,0.11962042589391181,1.008175347797184,0.03031296600234152,0.01833648658406072,4.658529940498684e-05,1.0809165200387635e-06
R16,1047,0.7,0.4,6,1731,-0.036739389300735295,0.020387361985136156,0.14279190814672943,0.9170961632295136,0.038647745340556774,0.02342152529659274,6.773281918537087e-05,3.896658304050077e-06
R17,787,0.7,0.3,3,1731,-0.012116595808903239,0.021659419886780787,0.07296221641804657,1.658293500938074,0.02077393625173294,0.010095827177962804,2.6970749384984708e-06,1.9969866304797038e-07
R18,101,0.6,0.2,6,1731,-0.01501891742627602,0.019825657038655936,0.11601577756031432,1.300674598059376,0.030880820528060487,0.01578547472337468,2.8949974342351128e-05,7.477388508100165e-07
R19,555,0.7,0.2,1,1731,-0.013624074273111976,0.011735978774661628,0.10700083547610534,1.824649554033542,0.020408142574166878,0.012878113990683835,2.1473002977170196e-05,2.97116259726762e-07
R20,191,0.6,0.3,2,1731,-0.015560418156772799,0.012232895841780451,0.11180246029826867,1.2754519973547216,0.026322519942501645,0.015461514431257208,3.230268366343232e-05,5.655832798501819e-07
R21,228,0.6,0.3,5,1731,-0.0275560336602637,0.014546861992273914,0.12701139834578434,0.7376956406904701,0.03797024289511183,0.021565843011831145,5.660823692150905e-05,2.1666946029571164e-06
R22,1019,0.7,0.4,5,1731,-0.04864983897184325,0.0244475943057563,0.12818530287675867,0.6618564837779439,0.041102973079154136,0.023334637561499852,3.468802253070867e-05,4.8435284604319874e-06
R23,1061,0.7,0.4,6,1731,-0.03974998956995156,0.011151330128193209,0.1411517072329272,1.243334312264702,0.026020495954201316,0.02206384925215203,7.304840546845082e-05,2.9835136307908382e-06
R24,127,0.6,0.2,8,1731,-0.022842464231999027,0.012876444848458228,0.12034959892140207,0.7376420047449305,0.03621997192423293,0.020207364415183296,4.9580248577645294e-05,1.5434173849156857e-06
R25,332,0.6,0.3,10,1731,-0.02612238648625849,0.014929030261849215,0.12648415354207068,0.8345488795135207,0.03599571054870605,0.020709820722460415,5.413616659285447e-05,1.9037105798989015e-06
