Rep,ADANIENT.NS,ADANIPORTS.NS,AXISBANK.NS,BAJFINANCE.NS,BHARTIARTL.NS,HDFCBANK.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,RELIANCE.NS,SBIN.NS,TATASTEEL.NS,TCS.NS
G1,0.28079541923939305,0.2484082919113509,0.0,0.26354176595422363,0.0,0.0,0.0,0.0,0.10136570976913353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1058888131258989
G2,0.0,0.0,0.0,0.0,0.21096708316154938,0.0,0.0,0.0,0.0,0.0,0.2999743751739854,0.14280151465003765,0.0,0.19628648097668613,0.0,0.0,0.0,0.1499705460377414
G3,0.2780330765604711,0.0,0.0,0.22093501748204214,0.2331918944599159,0.0,0.0,0.0,0.15478160010342398,0.11305841139414691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G4,0.2447508290247083,0.0,0.0,0.0,0.0,0.10233701005112197,0.0,0.0,0.0,0.24900983211527028,0.0,0.0,0.2372384738126672,0.0,0.0,0.0,0.1666638549962322,0.0
G5,0.2946882696776483,0.22284593812673337,0.0,0.2336439884493135,0.0,0.0,0.0,0.0,0.09838643652764466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15043536721866024
G6,0.2833980434773318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22724941507427604,0.0,0.0,0.2756684459687679,0.0,0.08203148243041221,0.0,0.1316526130492121,0.0
G7,0.18664903912833802,0.0,0.0,0.20108297083296744,0.15850245953219588,0.0,0.0,0.0,0.28095155504906005,0.17281397545743857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G8,0.24928257638468942,0.0,0.0,0.0,0.0,0.1055534347745588,0.0,0.0,0.0,0.2615559876339748,0.0,0.0,0.23087885427719212,0.0,0.0,0.0,0.1527291469295849,0.0
G9,0.29986071594009733,0.23807781585494642,0.0,0.24538672836193473,0.0,0.0,0.0,0.0,0.0804619072846258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13621283255839567
G10,0.292681811096949,0.0,0.0,0.0,0.0,0.0,0.0,0.22007508733425732,0.0,0.0,0.1301003921041639,0.1899629957786758,0.0,0.16717971368595397,0.0,0.0,0.0,0.0
G11,0.23363618908640996,0.0,0.0,0.2239690678910545,0.1279716875628755,0.0,0.0,0.0,0.25982950137660793,0.1545935540830522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G12,0.2944025073981207,0.22740561105517687,0.0,0.23998164285655,0.0,0.0,0.0,0.0,0.09359531429658838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14461492439356402
G13,0.2567131334319538,0.0,0.0,0.0,0.0,0.12831994058901866,0.0,0.0,0.0,0.21738776734954982,0.0,0.0,0.24932714135512107,0.0,0.0,0.0,0.14825201727435655,0.0
G14,0.0,0.0,0.0,0.0,0.24124796836596163,0.0,0.0,0.0,0.0,0.0,0.2829450333402308,0.12214190925773058,0.0,0.23655296193575331,0.0,0.0,0.0,0.11711212710032365
G15,0.2844802939291802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2597411725764715,0.0,0.0,0.2425799563954758,0.0,0.08328544237936339,0.0,0.12991313471950905,0.0
