Rep,ADANIENT.NS,ADANIPORTS.NS,AXISBANK.NS,BAJFINANCE.NS,BHARTIARTL.NS,HDFCBANK.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,RELIANCE.NS,SBIN.NS,TATASTEEL.NS,TCS.NS
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1560250830671782,0.1556272910701953,0.15408117256563741,0.0,0.0,0.0,0.2531685828571034,0.0,0.0,0.28109787043988566
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15594632337083306,0.15583057235688205,0.1542802979853808,0.0,0.0,0.0,0.2536340488527616,0.0,0.0,0.2803087574341424
F3,0.0,0.09108207709414692,0.0,0.0,0.0,0.0,0.0,0.0,0.21374613703231707,0.0,0.1230111265727636,0.0,0.0,0.0,0.27592017981149963,0.0,0.0,0.2962404794892727
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1541050996788927,0.15836517969823627,0.15588749894357407,0.0,0.0,0.0,0.255242912779104,0.0,0.0,0.27639930890019293
F5,0.0,0.10159367905532239,0.0,0.0,0.0,0.0,0.0,0.0,0.2597641135875427,0.0,0.13237118429746572,0.0,0.0,0.0,0.20636881127117634,0.0,0.0,0.29990221178849286
F6,0.0,0.09583524561497511,0.0,0.0,0.0,0.0,0.0,0.0,0.2605323514184722,0.0,0.13557177981700982,0.0,0.0,0.0,0.20815654425657695,0.0,0.0,0.29990407889296594
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27510813899207587,0.17336744270599072,0.08745865823109722,0.0,0.0,0.0,0.18174102501219747,0.0,0.0,0.2823247350586387
F8,0.0,0.09687143546252966,0.0,0.0,0.0,0.0,0.0,0.0,0.24430311517175995,0.0,0.1388695278882243,0.0,0.0,0.0,0.22000966285132653,0.0,0.0,0.2999462586261596
F9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2736141075908171,0.17768507479581025,0.09757926861607047,0.0,0.0,0.0,0.1970459351492286,0.0,0.0,0.2540756138480735
F10,0.08001309257300801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21335788609792117,0.13555330634580387,0.0,0.0,0.0,0.0,0.29996498246461645,0.0,0.0,0.2711107325186504
F11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631172591179765,0.16136952867320228,0.10318620186428086,0.0,0.0,0.0,0.18685227078174838,0.0,0.0,0.28547473956279196
F12,0.08000012924441333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20337861329346102,0.1463600467495491,0.0,0.0,0.0,0.0,0.28232223168664483,0.0,0.0,0.28793897902593174
F13,0.08000390095127058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21133441113229076,0.14863723444716892,0.0,0.0,0.0,0.0,0.2962309145802694,0.0,0.0,0.26379353888900026
F14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15255527714176434,0.16163966645448533,0.13099737346110524,0.0,0.0,0.0,0.25481565546119994,0.0,0.0,0.29999202748144516
F15,0.0,0.10721413139110808,0.0,0.0,0.0,0.0,0.0,0.0,0.26025270700506925,0.0,0.13191605791172373,0.0,0.0,0.0,0.2006171204601105,0.0,0.0,0.29999998323198857
F16,0.0,0.0815915319718263,0.0,0.0,0.0,0.0,0.0,0.0,0.274555388614734,0.0,0.11341701750572684,0.0,0.0,0.0,0.23578986462402998,0.0,0.0,0.29464619728368296
F17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26669394732915236,0.1691462628393754,0.0968300723322294,0.0,0.0,0.0,0.18841670277489428,0.0,0.0,0.27891301472434854
F18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22048377975484768,0.14199595735504245,0.1398759197451973,0.0,0.0,0.0,0.21430650887339592,0.0,0.0,0.28333783427151665
F19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224697124071024,0.1414275110129124,0.139326912212885,0.0,0.0,0.0,0.21307504077530504,0.0,0.0,0.2814734119278735
F20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26711864707257316,0.18618378205495012,0.08538003903421672,0.0,0.0,0.0,0.1778410635092335,0.0,0.0,0.2834764683290265
F21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15512963237960484,0.15521731844553094,0.14974418177961943,0.0,0.0,0.0,0.2529388415663617,0.0,0.0,0.2869700258288831
F22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15458213522382508,0.15904160210636187,0.1492359303753853,0.0,0.0,0.0,0.25167857286967715,0.0,0.0,0.28546175942475066
F23,0.0,0.10788413596224108,0.0,0.0,0.0,0.0,0.0,0.0,0.25317046037032004,0.0,0.13675405259362208,0.0,0.0,0.0,0.20219791751285004,0.0,0.0,0.29999343356096675
F24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2837451523591631,0.14987641338794258,0.11058974283662115,0.0,0.0,0.0,0.16347131037484983,0.0,0.0,0.29231738104142346
F25,0.0,0.08784635126763501,0.0,0.0,0.0,0.0,0.0,0.0,0.2562177869193169,0.0,0.14737691400719674,0.0,0.0,0.0,0.20856216719087545,0.0,0.0,0.2999967806149759
F26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1594899282110826,0.15109474972285275,0.1425623373662312,0.0,0.0,0.0,0.24784092198970614,0.0,0.0,0.29901206271012737
F27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2618170338407216,0.17421836119073558,0.09854249450225216,0.0,0.0,0.0,0.18496210406925648,0.0,0.0,0.2804600063970342
F28,0.0,0.10754426728948871,0.0,0.0,0.0,0.0,0.0,0.0,0.2580950718955944,0.0,0.13150264420653027,0.0,0.0,0.0,0.2029277481456554,0.0,0.0,0.29993026846273113
F29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15786047046993992,0.17628097315573638,0.1429787510733765,0.0,0.0,0.0,0.25176537838602425,0.0,0.0,0.271114426914923
F30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1548873252792485,0.16267904008185244,0.1287772549482159,0.0,0.0,0.0,0.25366906942918244,0.0,0.0,0.29998731026150083
F31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16374744116808126,0.16152345685993308,0.12410445111855817,0.0,0.0,0.0,0.25352924235475977,0.0,0.0,0.29709540849866767
F32,0.0799999959203587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211619383121421,0.1384010076431458,0.0,0.0,0.0,0.0,0.29999959953775535,0.0,0.0,0.2699800137773191
F33,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20798378748755686,0.13225481134297998,0.0,0.0,0.0,0.0,0.2937939857469597,0.0,0.0,0.2859674154225035
F34,0.0,0.08185447726130834,0.0,0.0,0.0,0.0,0.0,0.0,0.28306584629014697,0.0,0.15558476341587915,0.0,0.0,0.0,0.18765727890374295,0.0,0.0,0.2918376341289225
F35,0.0,0.10963465304744657,0.0,0.0,0.0,0.0,0.0,0.0,0.25530923751252127,0.0,0.1335499943572034,0.0,0.0,0.0,0.20151608178587782,0.0,0.0,0.29999003329695095
F36,0.0799999977594744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21499531500283434,0.13219386654926005,0.0,0.0,0.0,0.0,0.299999858880725,0.0,0.0,0.2728109618077062
F37,0.0,0.08495232634310634,0.0,0.0,0.0,0.0,0.0,0.0,0.2708216421677368,0.0,0.13420150593236768,0.0,0.0,0.0,0.2229497328606354,0.0,0.0,0.2870747926961537
F38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16997325818268855,0.162340074691912,0.14419127546783714,0.0,0.0,0.0,0.23902819843118747,0.0,0.0,0.28446719322637487
F39,0.0,0.106443045467592,0.0,0.0,0.0,0.0,0.0,0.0,0.2561576477404069,0.0,0.1339079608572347,0.0,0.0,0.0,0.20424306157528377,0.0,0.0,0.29924828435948264
F40,0.0,0.0971652963485723,0.0,0.0,0.0,0.0,0.0,0.0,0.243149578364957,0.0,0.14672393799779956,0.0,0.0,0.0,0.21365489912289648,0.0,0.0,0.2993062881657746
F41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29331346107961603,0.1684815552458265,0.08727261115523831,0.0,0.0,0.0,0.15819119290777034,0.0,0.0,0.2927411796115489
F42,0.07999999453285009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21236066355086392,0.1204251625794105,0.0,0.0,0.0,0.0,0.2999969423851253,0.0,0.0,0.2872172369517503
F43,0.08063463174544636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2126134903173248,0.11950077546042512,0.0,0.0,0.0,0.0,0.2999969716478595,0.0,0.0,0.28725413082894424
F44,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21392300525528424,0.13605114514720187,0.0,0.0,0.0,0.0,0.2915965801327858,0.0,0.0,0.27842926946472807
F45,0.08036181783900785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2158082227988767,0.15014887179981673,0.0,0.0,0.0,0.0,0.27850178057721553,0.0,0.0,0.2751793069850831
F46,0.0,0.08490144878479809,0.0,0.0,0.0,0.0,0.0,0.0,0.2675492342841993,0.0,0.13340494867615801,0.0,0.0,0.0,0.2142224321211193,0.0,0.0,0.2999219361337253
F47,0.0,0.09154237620401981,0.0,0.0,0.0,0.0,0.0,0.0,0.20422525121470042,0.0,0.12976594486328127,0.0,0.0,0.0,0.2768173427075069,0.0,0.0,0.29764908501049153
F48,0.0,0.09295525518995938,0.0,0.0,0.0,0.0,0.0,0.0,0.25913017423706486,0.0,0.13997816983318578,0.0,0.0,0.0,0.2108721519784226,0.0,0.0,0.29706424876136744
F49,0.0,0.10736006788122877,0.0,0.0,0.0,0.0,0.0,0.0,0.2562622040208441,0.0,0.13372319408641542,0.0,0.0,0.0,0.20342511608683692,0.0,0.0,0.2992294179246748
F50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156720691892977,0.1823024602332764,0.1567274611638385,0.0,0.0,0.0,0.247591550117431,0.0,0.0,0.25665783659247715
F51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2732125859676299,0.19475797254849875,0.08186194422343322,0.0,0.0,0.0,0.17401899396673873,0.0,0.0,0.27614850329369955
F52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631481114261317,0.1812142549605753,0.08485180655384904,0.0,0.0,0.0,0.1814108462895116,0.0,0.0,0.2893749807699323
F53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26985755854552135,0.184922137537679,0.085029547614093,0.0,0.0,0.0,0.18512593079250664,0.0,0.0,0.2750648255102
F54,0.0,0.10484627767968172,0.0,0.0,0.0,0.0,0.0,0.0,0.2560998527917203,0.0,0.134879208286093,0.0,0.0,0.0,0.20535562907431626,0.0,0.0,0.2988190321681887
F55,0.08000012456393629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2247283523081398,0.1420887685001675,0.0,0.0,0.0,0.0,0.3000000146710957,0.0,0.0,0.2531827399566606
F56,0.0,0.08011316811205045,0.0,0.0,0.0,0.0,0.0,0.0,0.2600153422367673,0.0,0.1430064589866284,0.0,0.0,0.0,0.2286582607519808,0.0,0.0,0.288206769912573
F57,0.08000791152096844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2114968918725046,0.14808498559202027,0.0,0.0,0.0,0.0,0.2766268905017585,0.0,0.0,0.2837833205127482
F58,0.07999994385382746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2081625372111027,0.13991545963740368,0.0,0.0,0.0,0.0,0.29999676975669576,0.0,0.0,0.2719252895409704
F59,0.08012614669193521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1912778688871617,0.1553282119884869,0.0,0.0,0.0,0.0,0.28382986035401814,0.0,0.0,0.2894379120783981
