Rep,ADANIENT.NS,ADANIPORTS.NS,AXISBANK.NS,BAJFINANCE.NS,BHARTIARTL.NS,HDFCBANK.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,RELIANCE.NS,SBIN.NS,TATASTEEL.NS,TCS.NS
G1,0.2741135219592143,0.0,0.0,0.0,0.0,0.14927521997499785,0.0,0.0,0.0,0.2891165226302605,0.0,0.0,0.0,0.15082782958176055,0.0,0.0,0.13666690585376676,0.0
G2,0.29077095685254395,0.0,0.0,0.0,0.0,0.18847587168649302,0.0,0.0,0.0,0.13959403409149854,0.0,0.0,0.0,0.1896246770320816,0.0,0.0,0.19153446033738278,0.0
G3,0.2915791916467315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2676250195461207,0.0,0.0,0.0,0.10596298375242172,0.16557304919966054,0.0,0.16925975585506545,0.0
G4,0.27723470141021445,0.0,0.0,0.0,0.0,0.1674483791598568,0.0,0.0,0.0,0.29042876317021865,0.0,0.0,0.0,0.0,0.0,0.0,0.15636027226360774,0.10852788399610228
G5,0.20115745195577012,0.0,0.0,0.0,0.20342805647530168,0.0,0.0,0.0,0.0,0.1797813486229951,0.0,0.0,0.0,0.1967346207148028,0.0,0.0,0.0,0.2188985222311303
G6,0.24545650042186404,0.0,0.0,0.0,0.25298306216602934,0.0,0.0,0.0,0.0,0.18798439064012099,0.0,0.0,0.0,0.08578458153289419,0.0,0.0,0.0,0.22779146523909152
G7,0.28743968354286,0.0,0.0,0.0,0.29762450688042735,0.14828057365653208,0.0,0.0,0.0,0.1441512706738695,0.0,0.0,0.0,0.12250396524631121,0.0,0.0,0.0,0.0
G8,0.0,0.0,0.0,0.23052655654943346,0.2186948323191639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20159167626468705,0.14337081881820318,0.0,0.0,0.0,0.20581611604851244
G9,0.22836888529761923,0.15931156656733333,0.0,0.0,0.0,0.0,0.0,0.0,0.1770157366266507,0.19391009751720878,0.0,0.0,0.0,0.0,0.0,0.24139371399118795,0.0,0.0
G10,0.090739925174662,0.18170346078356558,0.0,0.0,0.0,0.0,0.0,0.0,0.20475851534721587,0.2551905946806264,0.0,0.0,0.0,0.0,0.2676075040139302,0.0,0.0,0.0
G11,0.23812577285273287,0.1344309796454655,0.0,0.0,0.0,0.0,0.0,0.0,0.16970613729988387,0.20836062301242578,0.0,0.0,0.0,0.0,0.0,0.249376487189492,0.0,0.0
G12,0.20249283902068352,0.14940672986671755,0.0,0.0,0.0,0.0,0.0,0.0,0.1579690400960721,0.26583946571705713,0.0,0.0,0.0,0.0,0.0,0.22429192529946979,0.0,0.0
G13,0.0,0.1786950016494801,0.0,0.0,0.0,0.0,0.0,0.0,0.20965641535880508,0.2521024613608471,0.0,0.0,0.0,0.0,0.26205794351003736,0.0,0.0,0.09748817812083038
