Rep,ADANIENT.NS,ADANIPORTS.NS,AXISBANK.NS,BAJFINANCE.NS,BHARTIARTL.NS,HDFCBANK.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,RELIANCE.NS,SBIN.NS,TATASTEEL.NS,TCS.NS
R1,0.0,0.0,0.0,0.0,0.1891387268135197,0.0,0.0,0.0,0.18047560103329732,0.1683835431297802,0.0,0.0,0.0,0.0,0.1514712612773991,0.0,0.0,0.31053086774600375
R2,0.0,0.0,0.0,0.0,0.07230861593025127,0.0,0.0,0.0,0.35290370889813105,0.13723684931658386,0.0,0.0,0.0,0.0,0.053849612668972716,0.0,0.0,0.38370121318606115
R3,0.0,0.0,0.0,0.0,0.18482236591415288,0.0,0.0,0.0,0.1530575488567212,0.11444211159594232,0.0,0.0,0.0,0.0,0.18307320408331254,0.0,0.0,0.3646047695498711
R4,0.0,0.0,0.0,0.0,0.22097533190129107,0.0,0.0,0.0,0.13936857972154623,0.0,0.0,0.0,0.06935399391105442,0.0,0.1885778933036258,0.0,0.0,0.38172420116248257
R5,0.0,0.0,0.0,0.0,0.08280559294764948,0.04892366876866968,0.0,0.0,0.3358198258138395,0.07544938778701757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4570015246828237
R6,0.09483512048588495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2703516514815651,0.4152177552463283,0.0,0.0,0.0,0.0,0.08269912831327314,0.0,0.0,0.1368963444729486
R7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27534667780603583,0.26770744211931247,0.0,0.0,0.0,0.07442392802411478,0.0,0.0,0.04757583056828896,0.3349461214822481
R8,0.0,0.0,0.0,0.0,0.1201339422218886,0.0,0.0,0.0,0.18901170258389816,0.0,0.07199605420217631,0.0,0.0,0.0,0.082989124706559,0.0,0.0,0.5358691762854779
R9,0.0,0.0,0.0,0.0,0.06435901742139566,0.0,0.0,0.0,0.25647551281035713,0.25439942993968306,0.0,0.0,0.0,0.0,0.11062043292499729,0.0,0.0,0.31414560690356674
R10,0.0,0.0,0.0,0.0,0.10278694758523087,0.0,0.0,0.0,0.1659079117168815,0.194313659400217,0.0,0.0,0.0,0.0,0.11319710371158168,0.0,0.0,0.42379437758608896
R11,0.0,0.0,0.0,0.0,0.11174841998096705,0.0,0.0,0.0,0.24436482026248665,0.35789845825092753,0.0,0.0,0.0,0.0,0.08152359395071035,0.0,0.0,0.20446470755490842
R12,0.0,0.0,0.0,0.0,0.2164580302688878,0.0,0.0,0.0,0.14597296744502497,0.0,0.0,0.0,0.07674244498743264,0.0,0.18212149439836062,0.0,0.0,0.37870506290029393
R13,0.0,0.0,0.0,0.0,0.1363040462130451,0.0,0.0,0.0,0.2657002792272328,0.14007285642163142,0.0,0.0,0.0,0.0,0.0756922342891999,0.0,0.0,0.3822305838488907
R14,0.0,0.0,0.0,0.0,0.1873181585447137,0.0,0.0,0.0,0.18807391061046436,0.16973898209140492,0.0,0.0,0.0,0.0,0.09560303461882233,0.0,0.0,0.35926591413459463
R15,0.0,0.0730096169261753,0.0,0.0,0.0,0.0,0.0,0.0,0.27722578823571054,0.06002470912298877,0.061057638437050823,0.0,0.0,0.0,0.0,0.0,0.0,0.5286822472780746
R16,0.3261440848753285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15193984978221967,0.0,0.0,0.0,0.0,0.07260506474915822,0.2879578918028009,0.1613531087904928
R17,0.0,0.0,0.0,0.0,0.22079891120997253,0.0,0.0,0.0,0.1839140558652167,0.30490823421628943,0.0,0.0,0.0,0.0,0.16035599342811982,0.0,0.0,0.1300228052804015
R18,0.0,0.0,0.0,0.0,0.12048824247784701,0.0,0.0,0.0,0.18498643558185737,0.10471613988762182,0.0,0.0,0.0,0.0,0.1586076742791266,0.0,0.0,0.4312015077735472
R19,0.0,0.0,0.0,0.0,0.1188919068307226,0.0,0.0,0.0,0.2409356299467247,0.12915352727921575,0.0,0.0,0.0,0.0,0.11381925838269177,0.0,0.0,0.3971996775606451
R20,0.0,0.0,0.0,0.0,0.12754968833453162,0.0,0.0,0.0,0.18574830029735523,0.0,0.08225754524252103,0.0,0.0,0.0,0.04838429774709983,0.0,0.0,0.5560601683784924
R21,0.0,0.0,0.0,0.0,0.07365041007702647,0.0,0.0,0.0,0.3431374372253667,0.11239588105849957,0.0,0.0,0.0,0.0,0.05770145671824175,0.0,0.0,0.4131148149208655
R22,0.3203019748991059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14748589902470652,0.2805887897995554,0.0,0.0,0.0,0.0,0.0,0.0,0.19498206610288712,0.05664127017374506
R23,0.0,0.0,0.0,0.0,0.1269097120456755,0.0,0.0,0.0,0.19229917955501885,0.0,0.07418775110399577,0.0,0.0,0.0,0.143294559572935,0.0,0.0,0.463308797722375
R24,0.33442192846911567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07301902551802597,0.0,0.0,0.0,0.0420490460686244,0.26463294362960765,0.0,0.0,0.28587705631462623
R25,0.1514765966888975,0.057639533583645944,0.0,0.0,0.0,0.0,0.0,0.0,0.29860995044421745,0.06529441514613239,0.0,0.0,0.0,0.0,0.4269795041371067,0.0,0.0,0.0
